指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801140,轻工制造,2017/4/12 0:00,3459.48,10.33,-0.68,1.8783,47.64,3.37,24.98,2.05,"6,485.68",56.89,0.47
801140,轻工制造,2017/4/11 0:00,3483.15,10.26,-0.01,1.8669,47.93,3.39,25.37,2.11,"6,506.85",57.58,0.48
801140,轻工制造,2017/4/10 0:00,3483.35,9.85,-1.22,1.7922,48.07,3.4,25.35,2.5,"6,506.60",57.58,0.48
801140,轻工制造,2017/4/7 0:00,3526.32,10.12,-0.03,1.8413,48.62,3.43,26.08,2.93,"6,579.07",58.22,0.47
801140,轻工制造,2017/4/6 0:00,3527.51,8.45,0.14,1.5378,48.57,3.43,26.37,2.57,"6,579.91",58.23,0.47
801140,轻工制造,2017/3/31 0:00,3469.67,7.36,0.37,1.3402,47.84,3.38,25.23,2.3,"6,433.91",57.45,0.48
801140,轻工制造,2017/3/30 0:00,3456.97,9.77,-2.11,1.7797,48.58,3.37,25.23,2.4,"6,403.44",57.17,0.48
801140,轻工制造,2017/3/29 0:00,3531.63,8.88,-0.93,1.6171,49.58,3.44,25.87,2.57,"6,538.82",58.38,0.46
801140,轻工制造,2017/3/28 0:00,3564.75,8.1,-0.47,1.4763,49.92,3.47,26.39,3.02,"6,592.10",58.86,0.45
801140,轻工制造,2017/3/27 0:00,3581.72,9.8,0.03,1.787,50.61,3.49,26.6,2.76,"6,607.68",59,0.46
801140,轻工制造,2017/3/24 0:00,3580.57,9.26,0.41,1.6889,50.31,3.49,26.43,2.59,"6,610.98",59.03,0.46
801140,轻工制造,2017/3/23 0:00,3565.82,9.27,-0.12,1.6907,50.1,3.47,26.33,2.96,"6,580.04",58.75,0.46
801140,轻工制造,2017/3/22 0:00,3570.1,8.65,-0.4,1.5771,50.17,3.48,26.48,3.05,"6,583.37",58.78,0.46
801140,轻工制造,2017/3/21 0:00,3584.31,8.38,0.38,1.5291,50.94,3.49,26.2,3.23,"6,611.19",59.03,0.46
801140,轻工制造,2017/3/20 0:00,3570.8,8.44,0.18,1.54,51.04,3.49,26.04,2.96,"6,582.72",58.77,0.46
801140,轻工制造,2017/3/17 0:00,3564.29,9.25,-0.91,1.6884,51.01,3.47,25.66,2.59,"6,572.66",58.68,0.46
801140,轻工制造,2017/3/16 0:00,3596.92,9.43,1.08,1.7219,51.3,3.49,25.33,2.86,"6,619.92",59.64,0.45
801140,轻工制造,2017/3/15 0:00,3558.32,7.83,0.37,1.4285,50.73,3.45,24.84,3.04,"6,553.55",59.04,0.46
801140,轻工制造,2017/3/14 0:00,3545.33,8.42,-0.1,1.5368,50.79,3.44,24.65,3.13,"6,536.39",58.89,0.46
801140,轻工制造,2017/3/13 0:00,3548.79,9.52,0.72,1.7384,50.51,3.44,23.65,3.14,"6,518.91",59.26,0.46
801140,轻工制造,2017/3/10 0:00,3523.5,9.13,0.71,1.6666,50.02,3.41,23.33,3.32,"6,473.18",58.85,0.48
801140,轻工制造,2017/3/9 0:00,3498.79,10.07,-0.75,1.8385,49.6,3.39,23.14,3.09,"6,430.19",58.46,0.49
801140,轻工制造,2017/3/8 0:00,3525.07,9.51,-0.35,1.7362,49.99,3.42,23.36,3.21,"6,478.45",58.9,0.48
801140,轻工制造,2017/3/7 0:00,3537.5,10.21,0.66,1.8644,50.2,3.43,23.44,3.05,"6,501.48",59.1,0.48
801140,轻工制造,2017/3/6 0:00,3514.13,9.08,1.2,1.6582,49.87,3.41,23.28,2.88,"6,466.31",58.78,0.48
801140,轻工制造,2017/3/3 0:00,3472.47,8.63,0.29,1.5766,49.34,3.37,22.96,2.88,"6,387.36",58.07,0.52
801140,轻工制造,2017/3/2 0:00,3462.33,9.07,-0.79,1.6548,49.95,3.36,23.09,2.88,"6,413.83",57.78,0.52
801140,轻工制造,2017/3/1 0:00,3489.78,9.76,-0.08,1.7795,50.41,3.39,23.12,3.09,"6,466.91",58.26,0.51
801140,轻工制造,2017/2/28 0:00,3492.6,9.34,1.01,1.7026,50.46,3.39,23.14,3.34,"6,470.35",58.29,0.51
801140,轻工制造,2017/2/27 0:00,3457.81,9.3,-0.61,1.6964,50.04,3.37,22.85,2.89,"6,408.10",57.73,0.52
801140,轻工制造,2017/2/24 0:00,3478.95,9.65,0.17,1.7607,50.33,3.39,22.96,2.91,"6,449.57",58.1,0.51
801140,轻工制造,2017/2/23 0:00,3473.14,12.34,0.33,2.2505,50.37,3.39,22.8,3.1,"6,442.68",58.04,0.51
801140,轻工制造,2017/2/22 0:00,3461.84,9.69,0.22,1.7676,50.22,3.39,22.56,2.63,"6,428.77",57.92,0.51
801140,轻工制造,2017/2/21 0:00,3454.39,10.5,0.8,1.9159,50.12,3.38,22.5,2.84,"6,413.93",57.78,0.52
801140,轻工制造,2017/2/20 0:00,3426.9,10.98,1.15,2.0041,49.8,3.36,22.25,2.96,"6,363.81",57.33,0.52
801140,轻工制造,2017/2/17 0:00,3387.81,11.17,-0.93,2.0388,49.34,3.32,22.15,2.97,"6,291.55",56.68,0.53
801140,轻工制造,2017/2/16 0:00,3419.68,8.75,1.01,1.5971,49.82,3.36,22.08,2.67,"6,338.05",57.62,0.52
801140,轻工制造,2017/2/15 0:00,3385.47,10.52,-0.82,1.92,49.3,3.32,22,2.68,"6,276.86",57.06,0.53
801140,轻工制造,2017/2/14 0:00,3413.63,7.76,0.05,1.4155,49.77,3.35,22.07,2.47,"6,333.11",57.57,0.52
801140,轻工制造,2017/2/13 0:00,3411.99,8.6,0.72,1.5707,49.7,3.35,22.04,2.51,"6,326.21",58.04,0.52
801140,轻工制造,2017/2/10 0:00,3387.75,10.23,-0.53,1.8684,49.4,3.33,21.75,2.61,"6,282.37",57.64,0.47
801140,轻工制造,2017/2/9 0:00,3405.66,11.18,0.92,2.0415,49.69,3.35,21.9,3.27,"6,316.83",57.95,0.52
801140,轻工制造,2017/2/8 0:00,3374.54,7.82,0.75,1.4289,49.25,3.32,21.79,2.79,"6,262.49",57.45,0.53
801140,轻工制造,2017/2/7 0:00,3349.46,6.87,0.04,1.2543,48.88,3.3,21.53,2.78,"6,212.01",56.99,0.53
801140,轻工制造,2017/2/6 0:00,3347.99,7.02,1.03,1.2818,48.84,3.29,21.35,3.03,"6,205.81",57.46,0.53
801140,轻工制造,2017/2/3 0:00,3313.92,4.88,-0.14,0.8914,48.32,3.26,21.06,2.77,"6,147.37",56.92,0.54
801140,轻工制造,2017/1/26 0:00,3318.47,5.86,0.42,1.0697,48.42,3.27,20.96,2.85,"6,157.62",57.01,0.54
801140,轻工制造,2017/1/25 0:00,3304.54,7.12,0.72,1.3016,48.25,3.26,20.86,3.13,"6,131.70",56.78,0.54
801140,轻工制造,2017/1/24 0:00,3280.93,6.79,-0.07,1.2407,47.93,3.24,20.65,2.94,"6,095.14",56.44,0.55
801140,轻工制造,2017/1/23 0:00,3283.1,6.94,0.84,1.268,47.94,3.24,20.74,2.87,"6,086.27",56.88,0.55
801140,轻工制造,2017/1/20 0:00,3255.75,6.6,1.81,1.2063,47.55,3.21,20.57,2.9,"6,036.85",56.42,0.55
801140,轻工制造,2017/1/19 0:00,3197.81,5.94,-0.44,1.0865,46.71,3.17,20.2,2.96,"5,931.48",55.43,0.56
801140,轻工制造,2017/1/18 0:00,3212.1,6.93,-0.21,1.2676,46.92,3.19,20.34,3.05,"5,959.90",55.7,0.56
801140,轻工制造,2017/1/17 0:00,3218.95,9.41,1.6,1.7207,46.98,3.19,20.45,3.28,"5,964.49",55.74,0.56
801140,轻工制造,2017/1/16 0:00,3168.14,11.55,-4.21,2.1136,46.2,3.14,20.09,2.76,"5,872.11",54.88,0.57
801140,轻工制造,2017/1/13 0:00,3307.33,9.01,-1.76,1.6484,48.22,3.28,21.06,3.1,"6,122.59",57.22,0.54
801140,轻工制造,2017/1/12 0:00,3366.52,8.46,-1.31,1.5481,49,3.33,21.5,3.01,"6,224.64",58.17,0.53
801140,轻工制造,2017/1/11 0:00,3411.28,8.76,-1.28,1.6023,49.71,3.38,21.63,2.76,"6,306.11",58.94,0.53
801140,轻工制造,2017/1/10 0:00,3455.41,10,-0.23,1.8299,50.36,3.43,21.89,2.83,"6,387.12",59.69,0.52
801140,轻工制造,2017/1/9 0:00,3463.23,10.07,0.24,1.8418,50.46,3.43,21.91,2.94,"6,404.33",59.85,0.52
801140,轻工制造,2017/1/6 0:00,3455.01,9.03,-0.81,1.6531,50.3,3.42,21.89,2.82,"6,386.70",59.69,0.52
801140,轻工制造,2017/1/5 0:00,3483.27,10.12,-0.09,1.8528,50.62,3.45,22.24,3.12,"6,429.54",60.66,0.52
801140,轻工制造,2017/1/4 0:00,3486.39,10.06,1.18,1.8418,50.66,3.45,22.36,3.11,"6,427.90",60.64,0.52
801140,轻工制造,2017/1/3 0:00,3445.8,8.57,1.11,1.5702,50.06,3.41,22.09,3.17,"6,346.87",59.88,0.52
801140,轻工制造,2016/12/30 0:00,3408.06,7.95,0.08,1.4563,49.52,3.38,21.78,3.31,"6,281.70",59.26,0.53
801140,轻工制造,2016/12/29 0:00,3405.32,8.18,-0.27,1.4995,49.49,3.37,21.95,3.32,"6,267.78",59.69,0.53
801140,轻工制造,2016/12/28 0:00,3414.66,7.66,-0.54,1.4042,49.57,3.38,22.08,3.23,"6,282.39",59.83,0.53
801140,轻工制造,2016/12/27 0:00,3433.32,8.99,0.24,1.6479,49.86,3.4,22.23,3.44,"6,314.97",60.14,0.52
801140,轻工制造,2016/12/26 0:00,3425.06,8.48,0.72,1.5545,49.72,3.39,22.23,3.13,"6,295.81",59.96,0.53
801140,轻工制造,2016/12/23 0:00,3400.6,8.38,-1.35,1.5367,49.36,3.36,22.17,3.29,"6,253.04",59.55,0.53
801140,轻工制造,2016/12/22 0:00,3447.26,8.61,-0.29,1.58,49.44,3.43,22.05,3.21,"6,305.18",60.63,0.52
801140,轻工制造,2016/12/21 0:00,3457.35,10.21,0.34,1.874,49.63,3.44,22.21,3.52,"6,309.23",61.25,0.52
801140,轻工制造,2016/12/20 0:00,3445.68,10.11,0.22,1.8565,49.46,3.43,22.12,3.53,"6,286.52",61.03,0.52
801140,轻工制造,2016/12/19 0:00,3438.04,8.77,0.11,1.6093,49.35,3.42,21.97,2.96,"6,274.67",60.92,0.53
801140,轻工制造,2016/12/16 0:00,3434.23,8.87,1.13,1.6277,49.28,3.42,21.95,2.96,"6,273.18",60.9,0.53
801140,轻工制造,2016/12/15 0:00,3395.92,9.14,0.86,1.6786,48.77,3.38,21.65,2.85,"6,201.30",60.21,0.54
801140,轻工制造,2016/12/14 0:00,3366.91,9.68,0.09,1.7769,48.36,3.35,21.34,2.75,"6,152.87",59.74,0.54
801140,轻工制造,2016/12/13 0:00,3363.72,8.87,0.56,1.6291,48.25,3.35,21.37,2.58,"6,140.01",59.61,0.54
801140,轻工制造,2016/12/12 0:00,3345.13,13.37,-4.61,2.4563,47.98,3.33,21.26,2.66,"6,104.62",59.27,0.54
801140,轻工制造,2016/12/9 0:00,3506.93,7.24,-0.24,1.3305,50.19,3.48,22.64,2.22,"6,389.37",62.03,0.52
801140,轻工制造,2016/12/8 0:00,3515.49,7.31,-0.53,1.3428,50.29,3.49,22.74,2.47,"6,401.85",62.15,0.52
801140,轻工制造,2016/12/7 0:00,3534.12,6.96,0.94,1.2812,50.76,3.5,23.08,2.47,"6,422.35",62.35,0.52
801140,轻工制造,2016/12/6 0:00,3501.34,6.56,0.44,1.2079,50.28,3.47,22.73,2.42,"6,364.53",61.79,0.52
801140,轻工制造,2016/12/5 0:00,3485.84,7.79,-0.91,1.4359,49.99,3.45,22.73,2.23,"6,325.59",62.02,0.52
801140,轻工制造,2016/12/2 0:00,3517.85,10.21,-1.74,1.8807,50.43,3.48,22.94,2.57,"6,387.52",62.62,0.52
801140,轻工制造,2016/12/1 0:00,3580.06,9.51,0.29,1.7524,51.3,3.54,23.5,2.73,"6,496.51",63.69,0.51
801140,轻工制造,2016/11/30 0:00,3569.71,10.53,-0.35,1.9396,51.16,3.53,23.42,2.74,"6,484.71",63.58,0.51
801140,轻工制造,2016/11/29 0:00,3582.38,12.12,-1.27,2.2329,51.33,3.55,23.55,2.72,"6,518.95",63.91,0.51
801140,轻工制造,2016/11/28 0:00,3628.48,14.58,0.62,2.6861,51.94,3.59,23.77,3.2,"6,601.18",64.72,0.51
801140,轻工制造,2016/11/25 0:00,3606.09,12,0.32,2.2116,51.59,3.57,23.78,3.05,"6,556.88",64.28,0.51
801140,轻工制造,2016/11/24 0:00,3594.67,12.08,-0.55,2.2261,51.42,3.56,23.7,2.95,"6,534.44",64.06,0.51
801140,轻工制造,2016/11/23 0:00,3614.62,13.35,-0.28,2.4589,51.65,3.57,23.82,3,"6,566.33",64.38,0.5
801140,轻工制造,2016/11/22 0:00,3624.93,12.53,0.9,2.3074,51.78,3.58,23.91,2.86,"6,584.40",64.55,0.5
801140,轻工制造,2016/11/21 0:00,3592.58,9.94,0.14,1.8317,51.2,3.56,23.63,2.53,"6,519.36",63.92,0.5
801140,轻工制造,2016/11/18 0:00,3587.39,10.91,-0.43,2.0196,51.76,3.55,23.38,2.73,"6,479.42",63.52,0.51
801140,轻工制造,2016/11/17 0:00,3602.82,13.15,-0.4,2.4355,52,3.57,23.21,2.85,"6,508.38",63.81,0.5
801140,轻工制造,2016/11/16 0:00,3617.28,14.58,0.16,2.6997,52.24,3.6,23.38,2.95,"6,534.46",64.06,0.5
801140,轻工制造,2016/11/15 0:00,3611.67,9.41,0.31,1.7436,52.11,3.59,23.51,2.32,"6,524.49",63.97,0.5
801140,轻工制造,2016/11/14 0:00,3600.66,12.2,0.19,2.2586,51.94,3.58,23.52,2.4,"6,504.12",63.77,0.51
801140,轻工制造,2016/11/11 0:00,3593.7,11.33,0.12,2.0984,51.73,3.58,23.48,2.6,"6,498.25",63.71,0.51
801140,轻工制造,2016/11/10 0:00,3589.55,11.49,1.27,2.1272,51.65,3.57,23.54,3.13,"6,491.60",63.64,0.51
801140,轻工制造,2016/11/9 0:00,3544.41,12.75,-0.16,2.3616,51.12,3.54,23.1,3.08,"6,418.66",62.93,0.51
801140,轻工制造,2016/11/8 0:00,3550.19,9.62,0.51,1.7816,51.21,3.54,23.01,2.81,"6,427.20",63.01,0.51
801140,轻工制造,2016/11/7 0:00,3532.1,9.18,0.01,1.7001,50.94,3.53,22.89,2.82,"6,389.92",62.65,0.51
801140,轻工制造,2016/11/4 0:00,3531.83,9.1,0.03,1.6851,50.91,3.52,22.9,2.85,"6,393.66",62.68,0.51
801140,轻工制造,2016/11/3 0:00,3530.64,10.8,0.26,1.9993,50.91,3.52,22.72,2.76,"6,382.03",62.57,0.52
801140,轻工制造,2016/11/2 0:00,3521.41,9.82,-0.11,1.819,50.78,3.51,22.64,2.94,"6,371.03",62.46,0.52
801140,轻工制造,2016/11/1 0:00,3525.39,9.18,1.03,1.7002,50.88,3.52,22.58,3.12,"6,376.95",62.52,0.52
801140,轻工制造,2016/10/31 0:00,3489.46,7.75,-0.27,1.442,55.47,3.49,22.14,2.69,"6,281.20",61.58,0.52
801140,轻工制造,2016/10/28 0:00,3498.86,8.71,-0.85,1.6217,55.55,3.48,22.23,2.74,"6,292.03",61.69,0.52
801140,轻工制造,2016/10/27 0:00,3528.86,8.7,0.25,1.619,56.04,3.55,22.38,2.93,"6,348.17",62.24,0.52
801140,轻工制造,2016/10/26 0:00,3520.07,9.58,-0.6,1.7841,55.94,3.56,22.3,2.65,"6,336.97",62.13,0.52
801140,轻工制造,2016/10/25 0:00,3541.49,10.19,0.7,1.8976,56.27,3.63,22.44,2.91,"6,364.51",62.4,0.51
801140,轻工制造,2016/10/24 0:00,3517.03,10.17,0.84,1.8932,55.97,3.6,22.29,2.77,"6,317.47",61.94,0.52
801140,轻工制造,2016/10/21 0:00,3487.76,10.31,-0.44,1.9205,55.21,3.6,22.09,3.26,"6,262.38",61.4,0.52
801140,轻工制造,2016/10/20 0:00,3503.29,11.17,0.1,2.0829,55.58,3.63,21.72,3.06,"6,250.10",61.88,0.52
801140,轻工制造,2016/10/19 0:00,3499.67,10.48,-0.24,1.9561,55.56,3.62,21.68,2.97,"6,222.85",62.23,0.52
801140,轻工制造,2016/10/18 0:00,3507.99,10.93,1.31,2.0402,55.72,3.64,21.63,2.82,"6,235.32",62.35,0.52
801140,轻工制造,2016/10/17 0:00,3462.66,9.76,-0.7,1.8219,55,3.59,21.3,2.72,"6,160.21",61.6,0.53
801140,轻工制造,2016/10/14 0:00,3487.1,9.17,0.01,1.7141,55.32,3.62,21.44,2.72,"6,195.89",61.96,0.53
801140,轻工制造,2016/10/13 0:00,3486.76,9.71,0.08,1.8165,55.31,3.62,21.45,2.91,"6,193.69",61.94,0.53
801140,轻工制造,2016/10/12 0:00,3484.12,10.05,0.15,1.879,55.25,3.58,21.41,3.08,"6,188.02",61.88,0.53
801140,轻工制造,2016/10/11 0:00,3479,8.3,0.75,1.576,55.18,3.57,21.47,2.61,"6,177.07",61.77,0.53
801140,轻工制造,2016/10/10 0:00,3453.02,8.13,1.51,1.5454,54.73,3.54,21.29,2.52,"6,117.75",61.18,0.54
801140,轻工制造,2016/9/30 0:00,3401.65,6.4,0.63,1.216,53.88,3.54,20.82,2.77,"6,030.82",60.31,0.55
801140,轻工制造,2016/9/29 0:00,3380.34,5.78,0.34,1.0974,53.52,3.52,20.71,2.5,"5,995.88",59.96,0.55
801140,轻工制造,2016/9/28 0:00,3368.75,5.68,0.04,1.079,53.3,3.51,20.72,2.78,"5,971.65",59.72,0.55
801140,轻工制造,2016/9/27 0:00,3367.25,6.35,0.65,1.2082,53.21,3.51,20.72,2.43,"5,965.44",59.65,0.55
801140,轻工制造,2016/9/26 0:00,3345.61,7.07,-1.91,1.3443,52.89,3.49,20.48,2.28,"5,925.38",59.25,0.56
801140,轻工制造,2016/9/23 0:00,3410.84,6.49,-0.59,1.2346,53.94,3.57,20.88,2.41,"6,033.03",60.33,0.57
801140,轻工制造,2016/9/22 0:00,3431.16,6.79,0.32,1.2927,54.02,3.59,20.71,2.37,"6,054.27",61.15,0.57
801140,轻工制造,2016/9/21 0:00,3420.12,6.53,0.28,1.2422,53.83,3.58,20.63,2.75,"6,036.50",60.97,0.57
801140,轻工制造,2016/9/20 0:00,3410.47,6.81,-0.01,1.2951,53.62,3.57,20.53,2.95,"6,017.28",60.78,0.57
801140,轻工制造,2016/9/19 0:00,3410.94,6.33,1.1,1.2038,53.6,3.56,20.57,2.74,"6,020.58",60.81,0.57
801140,轻工制造,2016/9/14 0:00,3373.85,6.83,-0.45,1.2992,53.08,3.53,20.3,2.34,"5,954.86",60.15,0.58
801140,轻工制造,2016/9/13 0:00,3389.04,7.09,0.76,1.3503,53.36,3.55,20.3,2.24,"5,979.91",60.4,0.58
801140,轻工制造,2016/9/12 0:00,3363.55,9.95,-2.56,1.8939,53.01,3.52,20.15,2.23,"5,942.21",60.02,0.58
801140,轻工制造,2016/9/9 0:00,3451.82,9.2,-0.52,1.7519,54.42,3.62,20.73,2.42,"6,097.49",61.59,0.56
801140,轻工制造,2016/9/8 0:00,3469.83,9.42,0.36,1.7935,54.68,3.63,20.89,2.72,"6,124.82",61.87,0.56
801140,轻工制造,2016/9/7 0:00,3457.47,12.72,-0.04,2.4216,54.49,3.62,20.84,2.85,"6,106.60",61.68,0.56
801140,轻工制造,2016/9/6 0:00,3458.98,11.21,1.26,2.1329,54.52,3.62,20.84,2.44,"6,100.66",61.62,0.56
801140,轻工制造,2016/9/5 0:00,3416.03,9.45,0.63,1.7989,53.89,3.58,20.56,2.72,"6,020.63",60.81,0.57
801140,轻工制造,2016/9/2 0:00,3394.56,9.06,-0.4,1.7244,53.53,3.57,20.52,2.4,"5,976.15",60.37,0.57
801140,轻工制造,2016/9/1 0:00,3408.36,7.83,-0.24,1.5029,53.72,3.58,20.64,2.21,"5,942.61",60.03,0.57
801140,轻工制造,2016/8/31 0:00,3416.64,6.98,0.01,1.3391,57.19,3.6,20.71,2.05,"5,960.49",60.21,0.57
801140,轻工制造,2016/8/30 0:00,3416.22,8.22,0.13,1.578,57.18,3.62,20.65,2.29,"5,961.43",60.22,0.57
801140,轻工制造,2016/8/29 0:00,3411.91,7.48,0.24,1.4349,57.08,3.61,20.63,2.13,"5,953.88",60.14,0.57
801140,轻工制造,2016/8/26 0:00,3403.76,8.47,0.36,1.6336,56.85,3.61,20.7,2.39,"5,880.09",59.39,0.57
801140,轻工制造,2016/8/25 0:00,3391.51,8.81,-0.49,1.6993,56.67,3.64,20.69,2.3,"5,857.18",59.16,0.58
801140,轻工制造,2016/8/24 0:00,3408.34,7.9,0.25,1.5251,56.89,3.69,20.83,2.4,"5,881.65",59.41,0.57
801140,轻工制造,2016/8/23 0:00,3399.85,8.89,0.35,1.7152,56.79,3.69,20.75,2.46,"5,871.00",59.3,0.57
801140,轻工制造,2016/8/22 0:00,3388.05,8.86,-0.77,1.7098,56.66,3.69,20.65,2.41,"5,850.89",59.1,0.58
801140,轻工制造,2016/8/19 0:00,3414.47,8.76,0.31,1.6909,57.13,3.72,21.01,2.36,"5,897.97",59.58,0.57
801140,轻工制造,2016/8/18 0:00,3404.08,10.15,0.06,1.9604,56.97,3.71,21.04,2.22,"5,888.17",59.48,0.57
801140,轻工制造,2016/8/17 0:00,3402,9.65,0.35,1.8632,56.93,3.71,21.03,2.27,"5,883.71",59.43,0.57
801140,轻工制造,2016/8/16 0:00,3390.3,9.8,0.58,1.8921,56.74,3.7,20.9,2.02,"5,865.21",59.24,0.58
801140,轻工制造,2016/8/15 0:00,3370.86,11.18,1.68,2.1575,56.42,3.68,20.76,2.07,"5,835.64",58.95,0.58
801140,轻工制造,2016/8/12 0:00,3315.22,6.72,0.71,1.2974,55.49,3.61,20.36,2.25,"5,742.53",58.01,0.59
801140,轻工制造,2016/8/11 0:00,3291.96,7.67,-1.44,1.4803,55.08,3.55,20.18,2.44,"5,706.44",57.64,0.59
801140,轻工制造,2016/8/10 0:00,3340.21,9.05,0.26,1.7463,55.93,3.63,20.56,2.83,"5,786.93",58.45,0.58
801140,轻工制造,2016/8/9 0:00,3331.69,8.15,0.99,1.5733,56.11,3.62,20.55,2.54,"5,778.65",58.37,0.61
801140,轻工制造,2016/8/8 0:00,3298.97,7.27,0.76,1.4488,55.57,3.58,20.3,2.41,"5,666.32",57.24,0.61
801140,轻工制造,2016/8/5 0:00,3274.07,6.46,-0.08,1.2871,55.29,3.55,20.22,2.39,"5,623.07",56.8,0.62
801140,轻工制造,2016/8/4 0:00,3276.78,6.42,0.34,1.2795,55.38,3.56,20.23,2.29,"5,633.42",56.9,0.62
801140,轻工制造,2016/8/3 0:00,3265.6,6.67,0.41,1.3281,55.17,3.55,20.06,2.5,"5,622.03",56.79,0.62
801140,轻工制造,2016/8/2 0:00,3252.17,5.94,0.7,1.1841,54.94,3.53,19.73,2.55,"5,594.79",56.51,0.63
801140,轻工制造,2016/8/1 0:00,3229.52,8.9,-1.39,1.7728,54.56,3.51,19.56,2.76,"5,554.87",56.11,0.63
801140,轻工制造,2016/7/29 0:00,3274.94,8.21,-0.43,1.6354,55.21,3.58,19.98,2.62,"5,621.87",56.79,0.62
801140,轻工制造,2016/7/28 0:00,3288.95,11.02,0.39,2.1974,55.45,3.59,20.06,2.69,"5,647.52",57.05,0.62
801140,轻工制造,2016/7/27 0:00,3276.28,14.98,-4.28,2.9848,55.24,3.58,19.96,2.42,"5,618.94",56.76,0.62
801140,轻工制造,2016/7/26 0:00,3422.77,9.26,1.39,1.845,57.73,3.74,21.01,2.67,"5,859.45",59.19,0.6
801140,轻工制造,2016/7/25 0:00,3376,9.43,0.41,1.8796,56.92,3.69,20.8,2.78,"5,781.19",58.4,0.6
801140,轻工制造,2016/7/22 0:00,3362.1,10.34,-1.06,2.0612,56.69,3.67,20.65,2.84,"5,759.82",58.18,0.61
801140,轻工制造,2016/7/21 0:00,3398.12,10.9,0.3,2.1716,57.3,3.71,20.98,2.81,"5,821.80",58.81,0.6
801140,轻工制造,2016/7/20 0:00,3388.03,9.5,0.35,1.8941,57.1,3.7,21.08,2.72,"5,801.35",58.6,0.6
801140,轻工制造,2016/7/19 0:00,3376.36,10.04,0.21,2.0026,56.95,3.69,20.92,2.76,"5,792.23",58.51,0.6
801140,轻工制造,2016/7/18 0:00,3369.15,12.14,0.59,2.4212,56.78,3.69,20.93,2.8,"5,780.10",58.98,0.6
801140,轻工制造,2016/7/15 0:00,3349.37,10.96,-0.27,2.1911,56.42,3.66,20.89,2.58,"5,724.32",58.41,0.59
801140,轻工制造,2016/7/14 0:00,3358.4,11.03,0.5,2.2053,56.4,3.6,20.92,2.57,"5,737.15",58.54,0.53
801140,轻工制造,2016/7/13 0:00,3341.84,11.09,0.71,2.2175,56.1,3.58,20.68,2.05,"5,716.49",58.33,0.53
801140,轻工制造,2016/7/12 0:00,3318.21,11.61,0.85,2.321,55.61,3.54,20.6,2.14,"5,674.34",57.9,0.52
801140,轻工制造,2016/7/11 0:00,3290.09,11.74,-0.38,2.3472,55.14,3.56,20.4,2.21,"5,625.18",57.4,0.52
801140,轻工制造,2016/7/8 0:00,3302.56,10.11,-0.49,2.022,55.34,3.58,20.65,2.34,"5,644.23",57.59,0.56
801140,轻工制造,2016/7/7 0:00,3318.72,13.21,-0.28,2.6407,55.65,3.59,20.62,2.42,"5,675.21",57.91,0.53
801140,轻工制造,2016/7/6 0:00,3328.04,14.14,0.75,2.8284,55.85,3.6,20.58,2.76,"5,690.97",58.07,0.49
801140,轻工制造,2016/7/5 0:00,3303.1,13.26,0.47,2.6522,55.47,3.57,20.38,2.42,"5,642.98",57.58,0.52
801140,轻工制造,2016/7/1 0:00,3237.94,11.38,0.13,2.2779,54.31,3.5,19.84,2.84,"5,518.49",56.31,0.54
801140,轻工制造,2016/6/30 0:00,3233.88,11.69,0.05,2.3229,54.85,3.51,19.62,2.7,"5,497.70",56.1,0.54
801140,轻工制造,2016/6/29 0:00,3232.32,13.54,0.47,2.6923,54.82,3.5,19.9,2.83,"5,496.11",56.08,0.55
801140,轻工制造,2016/6/28 0:00,3217.31,14.13,1.7,2.8091,54.55,3.49,19.75,2.93,"5,477.38",55.89,0.55
801140,轻工制造,2016/6/27 0:00,3163.48,11.22,1.89,2.2358,53.65,3.43,19.31,2.55,"5,367.71",54.77,0.56
801140,轻工制造,2016/6/24 0:00,3104.82,14.55,-0.41,2.9012,52.68,3.37,18.88,2.94,"5,268.97",53.76,0.57
801140,轻工制造,2016/6/23 0:00,3117.63,10.5,-0.53,2.0935,52.89,3.38,19.08,2.82,"5,281.93",53.9,0.56
801140,轻工制造,2016/6/22 0:00,3134.12,9.55,1,1.9044,53.16,3.39,19.1,2.75,"5,310.72",54.19,0.57
801140,轻工制造,2016/6/21 0:00,3103.2,12.67,-0.83,2.5254,52.62,3.36,18.75,2.84,"5,259.50",53.67,0.58
801140,轻工制造,2016/6/20 0:00,3129.29,11.67,0.01,2.326,53.03,3.39,18.91,3.12,"5,297.64",54.06,0.57
801140,轻工制造,2016/6/17 0:00,3129.05,14.13,0.92,2.8173,53.12,3.39,18.71,3.01,"5,301.72",54.1,0.62
801140,轻工制造,2016/6/16 0:00,3100.59,12.53,-0.45,2.4995,52.57,3.36,18.46,2.9,"5,250.57",54.13,0.62
801140,轻工制造,2016/6/15 0:00,3114.48,12.99,3.73,2.5916,52.77,3.37,18.47,2.96,"5,270.34",54.33,0.6
801140,轻工制造,2016/6/14 0:00,3002.56,9.45,0.41,1.8844,50.76,3.26,17.79,2.89,"5,083.91",52.41,0.59
