指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801150,医药生物,2012/4/20 0:00,3447,6.15,0.3,1.2272,30.03,3.63,17.72,4.58,"7,104.89",40.37,0.76
801150,医药生物,2012/4/19 0:00,3436.74,6.9,0.13,1.3766,30.02,3.63,17.59,5.55,"7,085.32",40.26,0.76
801150,医药生物,2012/4/18 0:00,3432.34,7.91,1,1.5789,29.96,3.63,17.55,6.15,"7,081.59",40.24,0.75
801150,医药生物,2012/4/17 0:00,3398.51,7.51,0.09,1.4995,29.54,3.59,17.41,6.46,"7,010.91",39.83,0.76
801150,医药生物,2012/4/16 0:00,3395.38,5.27,-0.31,1.0531,29.55,3.59,17.37,4.68,"7,003.40",39.79,0.75
801150,医药生物,2012/4/13 0:00,3405.85,6.6,0.42,1.3191,29.55,3.6,17.4,4.73,"7,029.49",39.94,0.75
801150,医药生物,2012/4/12 0:00,3391.5,6.84,2.01,1.367,29.52,3.59,17.31,5.12,"7,002.02",39.78,0.76
801150,医药生物,2012/4/11 0:00,3324.78,4.75,0.17,0.9489,28.86,3.52,16.96,4.94,"6,858.28",38.97,0.78
801150,医药生物,2012/4/10 0:00,3319.02,4.82,0.94,0.9592,28.77,3.51,16.89,5.23,"6,891.14",39.15,0.78
801150,医药生物,2012/4/9 0:00,3288.01,4.19,-1.19,0.8344,28.63,3.48,16.71,5.25,"6,831.68",38.82,0.79
801150,医药生物,2012/4/6 0:00,3327.63,5.08,0.2,1.0104,28.95,3.53,16.9,5.32,"6,915.89",39.29,0.78
801150,医药生物,2012/4/5 0:00,3320.95,5.4,2.38,1.0745,28.89,3.52,16.82,5.51,"6,906.12",39.24,0.78
801150,医药生物,2012/3/30 0:00,3243.59,4.49,-0.53,0.8925,28.2,3.44,16.42,5.73,"6,746.95",38.33,0.8
801150,医药生物,2012/3/29 0:00,3260.79,6.18,-1.55,1.2296,28.4,3.45,16.54,6.41,"6,781.13",38.53,0.8
801150,医药生物,2012/3/28 0:00,3312.24,6.91,-3.98,1.3751,28.92,3.5,16.87,6.06,"6,879.18",39.09,0.79
801150,医药生物,2012/3/27 0:00,3449.67,4.62,-0.92,0.9202,29.94,3.66,17.61,5.6,"7,151.52",40.63,0.76
801150,医药生物,2012/3/26 0:00,3481.74,4.17,0.52,0.8293,30.22,3.7,17.71,6.17,"7,218.70",41.02,0.75
801150,医药生物,2012/3/23 0:00,3463.82,5.42,-1.61,1.0788,29.99,3.68,17.49,5.15,"7,178.18",41.02,0.75
801150,医药生物,2012/3/22 0:00,3520.56,4.45,-0.47,0.8868,30.46,3.75,17.79,4.72,"7,291.29",41.66,0.74
801150,医药生物,2012/3/21 0:00,3537.21,6.3,-0.44,1.2543,30.6,3.77,17.83,5.12,"7,324.88",41.86,0.74
801150,医药生物,2012/3/20 0:00,3552.95,7.94,-2.75,1.5821,30.77,3.78,17.91,6.3,"7,349.37",42,0.73
801150,医药生物,2012/3/19 0:00,3653.24,10.6,1.09,2.1119,31.49,3.9,18.42,7.52,"7,557.76",43.19,0.71
801150,医药生物,2012/3/16 0:00,3613.8,10.51,2.53,2.0952,31.2,3.86,18.23,7.63,"7,472.13",42.7,0.73
801150,医药生物,2012/3/15 0:00,3524.53,11.14,0.85,2.2214,30.44,3.77,17.8,6.97,"7,281.27",41.61,0.75
801150,医药生物,2012/3/14 0:00,3494.8,14.15,-3.36,2.823,30.14,3.73,17.52,6.05,"7,202.40",41.39,0.75
801150,医药生物,2012/3/13 0:00,3616.31,7.77,0.15,1.5498,31.21,3.86,18.14,5.62,"7,448.42",42.81,0.73
801150,医药生物,2012/3/12 0:00,3610.89,10.34,2.47,2.0628,31.16,3.86,18.1,7.34,"7,438.43",42.75,0.73
801150,医药生物,2012/3/9 0:00,3523.9,7.2,1.37,1.435,30.42,3.77,17.7,5.28,"7,257.28",41.71,0.75
801150,医药生物,2012/3/8 0:00,3476.37,6.4,0.93,1.2766,30.03,3.72,17.39,4.79,"7,163.42",41.17,0.76
801150,医药生物,2012/3/7 0:00,3444.24,7.67,-0.31,1.5298,29.88,3.69,17.22,5.54,"7,096.37",40.78,0.76
801150,医药生物,2012/3/6 0:00,3454.78,8.15,-1.41,1.6255,29.95,3.7,17.3,5.7,"7,115.68",40.89,0.76
801150,医药生物,2012/3/5 0:00,3504.09,8.96,-0.42,1.7862,30.39,3.76,17.54,5.97,"7,211.17",41.44,0.75
801150,医药生物,2012/3/2 0:00,3518.86,7.05,1.48,1.4066,30.51,3.77,17.82,5.33,"7,247.79",41.65,0.74
801150,医药生物,2012/3/1 0:00,3467.66,5.87,-0.35,1.1715,30.08,3.72,17.49,5.81,"7,143.75",41.06,0.75
801150,医药生物,2012/2/29 0:00,3479.93,6.96,-0.63,1.3891,30.18,3.73,17.51,5.48,"7,170.12",41.21,0.75
801150,医药生物,2012/2/28 0:00,3502.03,9.08,-1.16,1.8125,30.38,3.76,17.65,5.61,"7,218.69",41.49,0.75
801150,医药生物,2012/2/27 0:00,3543.29,11.28,0.15,2.2522,30.74,3.8,17.88,5.48,"7,300.43",41.96,0.74
801150,医药生物,2012/2/24 0:00,3537.97,9.19,1.19,1.8344,30.69,3.8,17.87,5.35,"7,287.14",41.88,0.74
801150,医药生物,2012/2/23 0:00,3496.19,9.27,0.53,1.8513,30.32,3.75,17.63,5.87,"7,196.23",41.36,0.75
801150,医药生物,2012/2/22 0:00,3477.61,9.74,1.78,1.9479,30.12,3.73,17.54,5.68,"7,150.48",41.33,0.75
801150,医药生物,2012/2/21 0:00,3416.78,7.1,0.82,1.4208,29.61,3.67,17.18,5.89,"7,019.17",40.57,0.77
801150,医药生物,2012/2/20 0:00,3388.84,7.56,-0.48,1.5138,29.38,3.64,17.02,6.06,"6,965.83",40.26,0.77
801150,医药生物,2012/2/17 0:00,3405.05,7.14,-0.4,1.4289,29.54,3.66,17.03,6.5,"7,001.14",40.47,0.77
801150,医药生物,2012/2/16 0:00,3418.84,7.62,-0.41,1.5253,29.66,3.68,17.12,5.59,"7,030.39",40.64,0.77
801150,医药生物,2012/2/15 0:00,3432.93,8.11,1,1.623,29.78,3.69,17.19,5.64,"7,056.53",40.79,0.77
801150,医药生物,2012/2/14 0:00,3398.84,8.17,0.28,1.6357,29.45,3.66,17,7.3,"6,985.84",40.38,0.77
801150,医药生物,2012/2/13 0:00,3389.39,10.02,1.65,2.0054,29.37,3.65,16.94,7.55,"6,969.35",40.29,0.78
801150,医药生物,2012/2/10 0:00,3334.42,8.36,0.24,1.6735,28.89,3.59,16.63,6.06,"6,865.21",39.68,0.79
801150,医药生物,2012/2/9 0:00,3326.58,9.22,1.35,1.8451,28.82,3.58,16.6,6.08,"6,849.60",39.59,0.79
801150,医药生物,2012/2/8 0:00,3282.14,6.18,2.03,1.2373,28.44,3.53,16.41,5.03,"6,763.56",39.1,0.8
801150,医药生物,2012/2/7 0:00,3216.95,4.97,-1.83,0.9939,27.88,3.46,16.05,5.44,"6,637.80",38.37,0.82
801150,医药生物,2012/2/6 0:00,3276.85,6.6,1.08,1.3197,28.4,3.53,16.35,6.46,"6,756.49",39.05,0.8
801150,医药生物,2012/2/3 0:00,3241.96,6.72,1.65,1.3438,28.21,3.49,16.17,6.18,"6,681.13",38.62,0.81
801150,医药生物,2012/2/2 0:00,3189.25,4.8,1.3,0.961,27.76,3.43,15.9,5.41,"6,575.81",38.01,0.82
801150,医药生物,2012/2/1 0:00,3148.3,5.4,0.06,1.0805,27.4,3.39,15.69,6.9,"6,488.44",37.51,0.83
801150,医药生物,2012/1/31 0:00,3146.43,3.49,0,0.6987,27.4,3.39,15.67,5.18,"6,489.93",37.51,0.83
801150,医药生物,2012/1/30 0:00,3146.39,3.99,-0.64,0.7989,27.34,3.39,15.66,5.38,"6,481.29",37.68,0.84
801150,医药生物,2012/1/20 0:00,3166.73,6.3,2.92,1.2628,27.51,3.41,15.69,6.65,"6,530.93",37.97,0.83
801150,医药生物,2012/1/19 0:00,3076.95,4.72,0.97,0.9455,26.74,3.31,15.33,5.51,"6,344.08",36.88,0.85
801150,医药生物,2012/1/18 0:00,3047.54,5.57,-4,1.1153,26.48,3.28,15.13,4.95,"6,279.21",36.51,0.86
801150,医药生物,2012/1/17 0:00,3174.49,5.62,4.23,1.1254,27.41,3.39,15.86,5.08,"6,539.98",38.02,0.83
801150,医药生物,2012/1/16 0:00,3045.63,3.49,-3.81,0.699,26.3,3.25,15.22,5.52,"6,281.47",36.52,0.86
801150,医药生物,2012/1/13 0:00,3166.18,5.49,-3.78,1.0988,27.34,3.38,15.81,5.37,"6,524.96",37.94,0.83
801150,医药生物,2012/1/12 0:00,3290.48,5.24,-0.22,1.0512,28.41,3.6,16.54,4.99,"6,739.16",39.18,0.8
801150,医药生物,2012/1/11 0:00,3297.59,5.36,-0.28,1.0761,28.47,3.61,16.63,4.52,"6,750.18",39.25,0.8
801150,医药生物,2012/1/10 0:00,3306.73,6.52,3.54,1.3081,28.54,3.62,16.63,4.68,"6,771.32",39.37,0.8
801150,医药生物,2012/1/9 0:00,3193.79,5,3.25,1.0024,27.57,3.5,16.07,5.37,"6,544.56",38.05,0.82
801150,医药生物,2012/1/6 0:00,3093.33,4.02,-0.27,0.8059,26.7,3.39,15.57,6.66,"6,349.35",36.91,0.85
801150,医药生物,2012/1/5 0:00,3101.72,4.4,-4.4,0.8853,26.81,3.4,15.62,6.83,"6,358.76",36.97,0.85
801150,医药生物,2012/1/4 0:00,3244.56,3.24,-3.05,0.6519,28.04,3.56,16.46,5.48,"6,648.55",38.65,0.81
801150,医药生物,2011/12/30 0:00,3346.51,3.64,1.19,0.7317,28.91,3.67,17.01,5.99,"6,849.64",39.82,0.79
801150,医药生物,2011/12/29 0:00,3307,3.18,0.27,0.6398,28.56,3.63,16.79,5.62,"6,770.37",39.36,0.8
801150,医药生物,2011/12/28 0:00,3298.19,3.89,-1.12,0.782,28.47,3.62,16.75,6.17,"6,755.00",39.5,0.8
801150,医药生物,2011/12/27 0:00,3335.48,3.71,-2.78,0.7466,28.79,3.66,16.96,6.36,"6,817.12",39.87,0.79
801150,医药生物,2011/12/26 0:00,3430.88,2.9,-1.37,0.584,29.61,3.76,17.5,5.59,"7,005.85",40.97,0.77
801150,医药生物,2011/12/23 0:00,3478.67,3.65,0.24,0.7337,30.03,3.82,17.68,5.35,"7,094.98",41.49,0.76
801150,医药生物,2011/12/22 0:00,3470.32,4.99,-0.77,1.0038,29.95,3.81,17.6,6.23,"7,074.74",41.37,0.76
801150,医药生物,2011/12/21 0:00,3497.17,4.34,-1.82,0.8769,30.18,3.84,17.8,6.4,"7,108.20",41.57,0.76
801150,医药生物,2011/12/20 0:00,3561.94,4.31,-0.14,0.8711,30.71,3.91,18.22,6.17,"7,230.42",42.28,0.74
801150,医药生物,2011/12/19 0:00,3567.06,3.94,0.14,0.7973,30.74,3.92,18.25,5.54,"7,232.62",42.3,0.74
801150,医药生物,2011/12/16 0:00,3561.93,4.34,2.29,0.8791,30.68,3.91,18.23,6.24,"7,199.75",42.1,0.75
801150,医药生物,2011/12/15 0:00,3482.31,4.48,-1.94,0.9071,29.99,3.82,17.82,6.49,"7,038.66",41.16,0.76
801150,医药生物,2011/12/14 0:00,3551.38,3.93,-1.42,0.7951,30.58,3.9,18.09,7.11,"7,173.86",41.95,0.75
801150,医药生物,2011/12/13 0:00,3602.49,4.93,-2.84,0.9988,31.02,3.95,18.4,7.12,"7,268.84",42.51,0.74
801150,医药生物,2011/12/12 0:00,3707.94,3.69,-1.14,0.7469,31.93,4.07,18.95,7.96,"7,473.73",43.71,0.72
801150,医药生物,2011/12/9 0:00,3750.67,4.48,-0.85,0.9074,32.3,4.11,19.16,8.32,"7,561.36",44.22,0.71
801150,医药生物,2011/12/8 0:00,3783.01,5.32,-0.78,1.0773,32.57,4.15,19.33,8.01,"7,624.86",44.59,0.7
801150,医药生物,2011/12/7 0:00,3812.7,5.21,0.32,1.0543,32.83,4.18,19.43,9.47,"7,675.79",44.89,0.7
801150,医药生物,2011/12/6 0:00,3800.68,5.14,0.05,1.0407,32.72,4.17,19.34,8.82,"7,650.59",44.74,0.7
801150,医药生物,2011/12/5 0:00,3798.85,5.7,-3.18,1.1539,32.71,4.17,19.26,8.64,"7,658.04",44.78,0.7
801150,医药生物,2011/12/2 0:00,3923.57,7.45,-1.5,1.5085,33.78,4.3,19.99,9.43,"7,908.96",46.25,0.68
801150,医药生物,2011/12/1 0:00,3983.17,9.34,2.38,1.8917,34.29,4.37,20.35,8.1,"8,018.96",46.89,0.67
801150,医药生物,2011/11/30 0:00,3890.59,6.94,-2.78,1.405,33.49,4.26,19.82,7.64,"7,842.89",45.86,0.68
801150,医药生物,2011/11/29 0:00,4001.95,6.63,1.51,1.3433,34.45,4.38,20.49,8.93,"8,059.48",47.13,0.66
801150,医药生物,2011/11/28 0:00,3942.31,4.34,0.82,0.8784,33.94,4.32,20.21,7.31,"7,944.02",46.46,0.67
801150,医药生物,2011/11/25 0:00,3910.42,4.18,-0.57,0.8477,33.66,4.28,20.08,6.88,"7,877.24",46.07,0.68
801150,医药生物,2011/11/24 0:00,3932.99,5.1,0.98,1.0328,33.86,4.31,20.21,7.57,"7,924.00",46.34,0.68
801150,医药生物,2011/11/23 0:00,3894.98,3.59,-0.26,0.7271,33.53,4.26,20.04,5.75,"7,848.03",45.89,0.68
801150,医药生物,2011/11/22 0:00,3905.17,3.95,-0.43,0.8003,33.6,4.28,20.05,6.26,"7,867.31",46.01,0.68
801150,医药生物,2011/11/21 0:00,3921.91,4.42,-0.17,0.8965,33.74,4.3,20.12,7.3,"7,901.72",46.21,0.68
801150,医药生物,2011/11/18 0:00,3928.7,6.34,-2.35,1.284,33.8,4.3,20.27,6.84,"7,904.02",46.22,0.68
801150,医药生物,2011/11/17 0:00,4023.26,6.6,0.29,1.3377,34.61,4.4,20.7,7.75,"8,092.14",47.32,0.66
801150,医药生物,2011/11/16 0:00,4011.82,8.37,-2.31,1.695,34.51,4.39,20.46,6.73,"8,075.30",47.22,0.66
801150,医药生物,2011/11/15 0:00,4106.87,7.6,0.57,1.5393,35.31,4.5,20.94,6.88,"8,260.18",48.31,0.65
801150,医药生物,2011/11/14 0:00,4083.39,7.93,2.23,1.6072,35.11,4.47,20.84,7.15,"8,212.07",48.02,0.65
801150,医药生物,2011/11/11 0:00,3994.47,5.79,-0.03,1.1738,34.34,4.38,20.26,6.59,"8,042.28",47.03,0.67
801150,医药生物,2011/11/10 0:00,3995.57,6.84,-0.37,1.3887,34.35,4.38,20.25,6.17,"8,043.99",47.04,0.67
801150,医药生物,2011/11/9 0:00,4010.48,5.76,1.38,1.1684,34.48,4.39,20.28,5.59,"8,064.13",47.16,0.66
801150,医药生物,2011/11/8 0:00,3955.71,5.16,-1.26,1.0463,34,4.34,19.91,5.19,"7,960.89",46.55,0.67
801150,医药生物,2011/11/7 0:00,4006.28,5.75,-0.11,1.1673,34.43,4.41,20.13,5.59,"8,056.94",47.12,0.67
801150,医药生物,2011/11/4 0:00,4010.81,7,0.23,1.4194,34.46,4.41,20.13,5.43,"8,061.43",47.14,0.67
801150,医药生物,2011/11/3 0:00,4001.45,11.06,0.8,2.2447,34.33,4.4,19.96,6.01,"8,033.39",47.26,0.67
801150,医药生物,2011/11/2 0:00,3969.78,7.83,2.15,1.5888,34.05,4.37,19.92,5.87,"7,960.53",46.83,0.67
801150,医药生物,2011/11/1 0:00,3886.29,6.62,0.65,1.3548,33.27,4.27,19.4,5.76,"7,735.05",45.77,0.69
801150,医药生物,2011/10/31 0:00,3861.1,5.94,0.38,1.2162,34.35,4.24,19.25,5.38,"7,689.59",45.5,0.69
801150,医药生物,2011/10/28 0:00,3846.57,6.49,1.63,1.3286,34.19,4.26,19.03,4.75,"7,668.57",45.38,0.7
801150,医药生物,2011/10/27 0:00,3784.72,6.41,0.21,1.312,33.64,4.22,18.72,6.12,"7,550.08",44.68,0.71
801150,医药生物,2011/10/26 0:00,3776.81,5.89,0.96,1.2063,33.57,4.23,18.7,4.42,"7,533.47",44.58,0.71
801150,医药生物,2011/10/25 0:00,3740.82,5.06,2.33,1.036,33.45,4.2,18.58,4.51,"7,461.18",44.15,0.74
801150,医药生物,2011/10/24 0:00,3655.76,3.79,1.75,0.7756,32.83,4.13,18.15,4.67,"7,303.89",43.22,0.75
801150,医药生物,2011/10/21 0:00,3592.75,2.56,-1.2,0.5238,32.44,4.07,17.82,4.59,"7,184.84",42.51,0.77
801150,医药生物,2011/10/20 0:00,3636.21,3.6,-2.62,0.7368,32.85,4.13,18.14,4.68,"7,266.98",43,0.76
801150,医药生物,2011/10/19 0:00,3734.18,3.45,-0.48,0.7067,33.72,4.24,18.64,4.97,"7,457.79",44.13,0.74
801150,医药生物,2011/10/18 0:00,3752.02,4.28,-2.68,0.8774,33.88,4.27,18.73,4.93,"7,483.89",44.28,0.73
801150,医药生物,2011/10/17 0:00,3855.48,3.78,0.09,0.7747,34.81,4.38,19.33,4.87,"7,683.83",45.47,0.71
801150,医药生物,2011/10/14 0:00,3852.07,4.35,-0.62,0.8911,34.78,4.38,19.25,5.43,"7,674.21",45.41,0.72
801150,医药生物,2011/10/13 0:00,3876.05,5.54,1.28,1.1344,35,4.4,19.33,5.08,"7,723.43",45.7,0.71
801150,医药生物,2011/10/12 0:00,3827.13,5.07,3.13,1.0379,34.56,4.35,19.1,4.83,"7,626.73",45.13,0.72
801150,医药生物,2011/10/11 0:00,3710.99,3.71,-0.26,0.7588,33.51,4.21,18.48,4.76,"7,402.32",43.8,0.74
801150,医药生物,2011/10/10 0:00,3720.7,2.83,-0.06,0.5809,33.53,4.23,18.46,5.53,"7,415.83",44.14,0.74
801150,医药生物,2011/9/30 0:00,3722.85,2.83,-0.04,0.5492,33.38,4.14,18.19,4.65,"7,706.05",43.78,0.75
801150,医药生物,2011/9/29 0:00,3724.5,4.25,-2.55,0.825,33.4,4.14,18.17,5.51,"7,703.03",43.77,0.75
801150,医药生物,2011/9/28 0:00,3821.85,4.05,-1.38,0.7848,34.27,4.24,18.69,5.51,"7,902.56",44.9,0.73
801150,医药生物,2011/9/27 0:00,3875.26,3.96,0.21,0.7683,34.75,4.3,18.98,5.54,"8,005.12",45.48,0.72
801150,医药生物,2011/9/26 0:00,3866.96,3.54,-1.68,0.6861,34.67,4.29,18.95,4.59,"7,997.95",45.44,0.72
801150,医药生物,2011/9/23 0:00,3933.09,4.01,-0.81,0.7782,35.27,4.37,19.26,4.64,"8,136.82",46.23,0.71
801150,医药生物,2011/9/22 0:00,3965.07,5.01,-2.95,0.9722,35.55,4.4,19.44,5,"8,204.77",46.62,0.71
801150,医药生物,2011/9/21 0:00,4085.48,5.94,2.6,1.1524,36.63,4.54,20.1,5.33,"8,442.47",47.97,0.69
801150,医药生物,2011/9/20 0:00,3981.83,3.3,0.23,0.6396,35.7,4.42,19.63,5.29,"8,232.09",46.77,0.71
801150,医药生物,2011/9/19 0:00,3972.67,3.43,-1.42,0.6659,35.62,4.41,19.58,5.45,"8,207.96",46.64,0.71
801150,医药生物,2011/9/16 0:00,4029.91,3.48,0.05,0.6742,36.13,4.48,19.97,5.41,"8,328.13",47.32,0.7
801150,医药生物,2011/9/15 0:00,4027.98,3.92,0.02,0.7611,36.11,4.47,20.06,5.76,"8,323.24",47.29,0.7
801150,医药生物,2011/9/14 0:00,4027.25,3.9,0.68,0.7566,36.09,4.47,20,6.01,"8,325.23",47.3,0.7
801150,医药生物,2011/9/13 0:00,4000.02,3.69,-1.78,0.7166,35.81,4.44,19.75,6.08,"8,265.08",47.23,0.7
801150,医药生物,2011/9/9 0:00,4072.51,4.09,-1.07,0.7934,36.46,4.52,20.14,6.36,"8,413.29",48.08,0.69
801150,医药生物,2011/9/8 0:00,4116.66,5.16,-0.1,1.0015,36.86,4.57,20.38,6.78,"8,499.47",48.57,0.68
801150,医药生物,2011/9/7 0:00,4120.81,4.18,2.04,0.8112,36.89,4.58,20.47,5.59,"8,497.11",48.55,0.68
801150,医药生物,2011/9/6 0:00,4038.5,3.67,-1.02,0.7126,36.15,4.49,20.01,6.21,"8,330.33",47.6,0.69
801150,医药生物,2011/9/5 0:00,4079.94,4.44,-2.26,0.8632,36.52,4.53,20.37,6.99,"8,417.66",48.1,0.69
801150,医药生物,2011/9/2 0:00,4174.33,5.31,-1.24,1.0315,37.37,4.64,20.71,8.05,"8,614.65",49.23,0.67
801150,医药生物,2011/9/1 0:00,4226.59,4.55,-0.97,0.884,37.84,4.7,20.82,6.11,"8,717.95",49.82,0.66
801150,医药生物,2011/8/31 0:00,4267.94,4.49,-0.47,0.8712,40.59,4.74,21,6.07,"8,800.22",50.29,0.66
801150,医药生物,2011/8/30 0:00,4288.28,5.56,-1.15,1.0806,40.75,4.79,21.1,6.19,"8,838.91",50.51,0.66
801150,医药生物,2011/8/29 0:00,4337.99,6.11,-0.1,1.1874,41.22,4.86,21.45,6.63,"8,932.73",51.04,0.65
801150,医药生物,2011/8/26 0:00,4342.14,5.78,0.4,1.1238,41.27,4.87,21.46,6.25,"8,936.48",51.07,0.65
801150,医药生物,2011/8/25 0:00,4324.9,5.86,1.5,1.1408,41.01,4.86,21.25,5.05,"8,896.83",51.43,0.65
801150,医药生物,2011/8/24 0:00,4261.14,5.55,0.16,1.0805,40.41,4.8,21,6.5,"8,761.91",50.65,0.66
801150,医药生物,2011/8/23 0:00,4254.4,4.5,1.23,0.8762,40.34,4.8,20.94,5.99,"8,750.76",50.58,0.64
801150,医药生物,2011/8/22 0:00,4202.52,4.92,-1.44,0.9609,39.84,4.76,20.57,6.88,"8,632.61",49.9,0.65
801150,医药生物,2011/8/19 0:00,4263.72,5.01,-0.22,0.9774,40.42,4.84,20.68,5.92,"8,753.18",50.6,0.64
801150,医药生物,2011/8/18 0:00,4273.1,5.73,-1.67,1.1188,40.51,4.85,20.73,6.45,"8,772.36",50.71,0.64
801150,医药生物,2011/8/17 0:00,4345.67,5.68,-0.31,1.1089,41.3,4.94,21.09,6.54,"8,920.24",51.56,0.63
801150,医药生物,2011/8/16 0:00,4359.23,6.69,-1.21,1.3051,41.43,4.96,21.04,6.76,"8,954.39",51.76,0.63
801150,医药生物,2011/8/15 0:00,4412.44,6.73,1.06,1.3145,41.93,5.04,21.22,6.48,"9,059.75",52.37,0.62
801150,医药生物,2011/8/12 0:00,4365.99,8.13,0.87,1.5891,41.49,4.98,20.97,7.41,"8,969.94",51.85,0.63
801150,医药生物,2011/8/11 0:00,4328.35,8.37,2.82,,41.13,4.94,20.85,7.64,,,0.6
801150,医药生物,2011/8/10 0:00,4209.62,7.06,1.06,1.3804,39.99,4.8,20.3,6.29,"8,643.96",49.97,0.62
801150,医药生物,2011/8/9 0:00,4165.43,7.74,-0.08,1.5128,39.57,4.75,20.07,6.36,"8,556.94",49.46,0.63
801150,医药生物,2011/8/8 0:00,4168.6,9.15,-3.59,1.7877,39.6,4.76,20.08,7.25,"8,565.33",49.51,0.63
801150,医药生物,2011/8/5 0:00,4324.03,6.26,-1.17,1.2241,41.08,4.96,20.82,6.73,"8,880.41",51.33,0.6
801150,医药生物,2011/8/4 0:00,4375.27,4.93,0,0.9629,41.57,5.01,21.11,6.55,"8,987.20",51.95,0.6
801150,医药生物,2011/8/3 0:00,4375.1,5.44,0.16,1.0644,41.39,5.01,21.04,6.72,"8,965.46",52.12,0.6
801150,医药生物,2011/8/2 0:00,4368.23,6,-0.75,1.1756,41.33,5,20.96,6.91,"8,899.83",51.74,0.6
801150,医药生物,2011/8/1 0:00,4401.03,5.1,0.22,1.0033,41.47,5.03,21.03,7.03,"8,937.10",51.96,0.59
801150,医药生物,2011/7/29 0:00,4391.21,6.34,-1.38,1.2484,41.55,5.03,20.86,6.85,"8,949.47",52.03,0.53
801150,医药生物,2011/7/28 0:00,4452.76,7.04,-0.23,1.3858,42.13,5.1,21.07,7.25,"9,068.73",52.73,0.52
801150,医药生物,2011/7/27 0:00,4463.22,7.94,1.88,1.5635,42.27,5.13,21.01,7.81,"9,091.91",52.86,0.52
801150,医药生物,2011/7/26 0:00,4380.9,7,0.43,1.381,41.5,5.03,20.51,7.89,"8,894.89",51.71,0.54
801150,医药生物,2011/7/25 0:00,4362.1,9.71,-3.56,1.9169,41.26,5.01,20.2,6.97,"8,852.29",52.07,0.55
801150,医药生物,2011/7/22 0:00,4523.14,6.7,0.7,1.3239,42.79,5.2,20.91,7.12,"9,188.73",54.05,0.57
801150,医药生物,2011/7/21 0:00,4491.89,6.89,-0.88,1.3602,42.48,5.16,20.77,6.37,"9,128.73",53.7,0.57
801150,医药生物,2011/7/20 0:00,4531.76,8.04,0.04,1.5877,42.86,5.21,20.94,6.95,"9,204.72",54.15,0.56
801150,医药生物,2011/7/19 0:00,4530.14,9.75,-1.24,1.9251,42.84,5.21,20.97,7.79,"9,196.04",54.09,0.56
801150,医药生物,2011/7/18 0:00,4586.94,15.74,0.03,3.1098,43.38,5.27,21.29,11.3,"9,311.82",54.78,0.56
801150,医药生物,2011/7/15 0:00,4585.66,15.8,3.1,3.1251,43.33,5.27,21.27,10.85,"9,292.56",54.66,0.57
801150,医药生物,2011/7/14 0:00,4447.83,10.99,1.03,2.1753,42.05,5.11,20.84,7.44,"9,009.27",53,0.58
801150,医药生物,2011/7/13 0:00,4402.49,8.22,1.79,1.6273,41.62,5.06,20.53,6.55,"8,918.99",52.46,0.58
801150,医药生物,2011/7/12 0:00,4324.91,8.13,-1.34,1.6365,40.41,4.91,20.05,6.07,"8,627.60",51.35,0.62
801150,医药生物,2011/7/11 0:00,4383.8,7.82,1.25,1.5747,41.39,5.03,20.63,6.63,"8,868.91",52.79,0.59
801150,医药生物,2011/7/8 0:00,4329.74,6.48,-0.22,1.3126,40.73,4.94,20.38,5.57,"8,744.18",52.05,0.58
801150,医药生物,2011/7/7 0:00,4339.5,9.52,0.29,1.9278,40.96,4.97,20.49,6.19,"8,782.91",52.28,0.57
801150,医药生物,2011/7/6 0:00,4327.06,9.36,0.51,1.8963,40.83,4.96,20.41,6.79,"8,752.09",52.1,0.57
801150,医药生物,2011/7/5 0:00,4305.24,9.18,0.84,1.8607,40.63,4.93,20.33,6.18,"8,705.79",51.82,0.56
801150,医药生物,2011/7/4 0:00,4269.32,8.77,2.08,1.7785,40.29,4.89,20.16,5.46,"8,633.53",51.39,0.57
801150,医药生物,2011/7/1 0:00,4182.4,6.31,0.54,1.2796,39.47,4.78,19.78,5.24,"8,458.95",50.35,0.58
801150,医药生物,2011/6/30 0:00,4160.07,5.67,1.12,1.1496,39.25,4.76,19.64,4.91,"8,416.77",50.1,0.59
801150,医药生物,2011/6/29 0:00,4113.8,6.13,-0.76,1.2428,38.81,4.7,19.43,5.45,"8,321.20",49.53,0.6
801150,医药生物,2011/6/28 0:00,4145.42,5.65,0.49,1.1459,39.07,4.74,19.6,4.69,"8,379.39",50.18,0.61
801150,医药生物,2011/6/27 0:00,4125.38,7.18,0.85,1.458,38.88,4.72,19.47,5.14,"8,329.05",49.87,0.61
801150,医药生物,2011/6/24 0:00,4090.63,8.05,2.36,1.6354,38.55,4.68,19.29,4.92,"8,260.37",49.46,0.62
801150,医药生物,2011/6/23 0:00,3996.42,5,1.93,1.0311,37.1,4.5,18.92,5.13,"7,924.34",47.45,0.64
801150,医药生物,2011/6/22 0:00,3920.88,4.17,-0.07,0.8607,36.91,4.48,18.68,5.52,"7,865.90",47.1,0.64
801150,医药生物,2011/6/21 0:00,3923.76,4.33,0.87,0.8933,36.94,4.49,18.68,5.31,"7,873.94",47.15,0.66
801150,医药生物,2011/6/20 0:00,3889.86,4.3,-1.5,0.8918,36.61,4.45,18.53,5.85,"7,784.49",46.61,0.66
