secID,tradeDate,ticker,ChgPct,Close,DownPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
000300.ZICN,20101103,300,-1.236,3420.34,71,3426.826,3423.849,3318.5995,3038.965,2891.2892,-5.7204,119.9205,122.7807,2.5799,4.4459,16.6052,40.5405,65.1455,1.78803E+11,12635930300,24,2016/11/16 17:31
000300.ZICN,20101104,300,1.759,3480.5,5.6667,3443.388,3434.431,3345.846,3048.3522,2894.9902,-6.7517,118.5609,121.9368,2.6246,4.5374,16.8927,41.5295,69.4054,1.64721E+11,11679948100,90.3333,2016/11/16 17:31
000300.ZICN,20101105,300,1.158,3520.79,23.3333,3471.55,3448.645,3369.674,3059.2658,2900.1897,-4.1251,119.3586,121.4211,2.6575,4.616,17.1045,42.0477,71.9133,1.96618E+11,13768802700,71,2016/11/16 17:31
000300.ZICN,20101108,300,0.789,3548.56,22.3333,3486.664,3455.393,3390.4575,3070.468,2906.1212,-0.932,120.8386,121.3046,2.6732,4.6728,17.2057,42.4819,73.544,1.74068E+11,12647075900,72.6667,2016/11/16 17:31
000300.ZICN,20101109,300,-0.694,3523.95,60.6667,3498.828,3461.18,3408.019,3081.6868,2911.6688,-4.2348,118.6579,120.7753,2.6493,4.6809,17.0514,42.5132,69.6354,1.70175E+11,12245453300,35,2016/11/16 17:31
000300.ZICN,20101110,300,-0.705,3499.11,64,3514.582,3470.704,3422.096,3091.7112,2917.488,-11.4555,113.6156,119.3433,2.631,4.6783,16.9341,42.6644,65.7857,1.7653E+11,12007857800,32.3333,2016/11/16 17:31
000300.ZICN,20101111,300,0.31,3509.97,51,3520.476,3481.932,3436.3875,3101.5733,2923.2531,-16.1707,109.2366,117.322,2.6688,4.6669,17.1769,42.323,66.6646,2.09122E+11,13897623300,42.6667,2016/11/16 17:31
000300.ZICN,20101112,300,-6.215,3291.83,95.3333,3474.684,3473.117,3434.595,3109.2267,2926.6274,-48.26,87.1595,111.2895,2.5395,4.3522,16.3447,39.4347,42.6536,2.24201E+11,16073385000,1.3333,2016/11/16 17:31
000300.ZICN,20101115,300,0.701,3314.89,28.6667,3427.95,3457.307,3435.0315,3116.9713,2930.3513,-64.929,70.7089,103.1734,2.5495,4.3974,16.4094,39.8394,44.9405,1.44493E+11,10231572400,66,2016/11/16 17:31
000300.ZICN,20101116,300,-4.385,3169.53,90.3333,3357.066,3427.947,3424.7245,3122.8572,2934.1415,-92.4075,45.4187,91.6224,2.4409,4.1923,15.7101,38,35.2685,1.54278E+11,10830707200,6.3333,2016/11/16 17:31
000300.ZICN,20101117,300,-2.071,3103.9,80,3278.024,3396.303,3410.076,3126.9965,2936.9128,-114.8336,19.8515,77.2682,2.4022,4.061,15.4612,36.7905,31.8882,1.18981E+11,8325808000,14.6667,2016/11/16 17:31
000300.ZICN,20101118,300,1.42,3147.96,8.6667,3205.622,3363.049,3398.74,3130.7612,2940.1277,-118.6553,3.1087,62.4363,2.4275,4.1359,15.6242,37.3481,36.3557,94476115838,6569729200,84,2016/11/16 17:31
000300.ZICN,20101119,300,0.981,3178.84,22.3333,3183.024,3328.854,3388.7495,3134.7037,2943.9012,-112.0277,-7.581,48.4329,2.4393,4.206,15.7002,37.961,39.3949,1.14673E+11,8334765400,69.3333,2016/11/16 17:31
000300.ZICN,20101122,300,-0.217,3171.94,51.6667,3154.434,3291.192,3373.2925,3138.6133,2947.2608,-103.7647,-16.4201,35.4623,2.4278,4.2341,15.6261,38.1402,38.9416,1.14303E+11,8321277600,44,2016/11/16 17:31
000300.ZICN,20101123,300,-2.042,3107.17,85,3141.962,3249.514,3355.347,3141.143,2949.2084,-102.0597,-28.325,22.7048,2.3815,4.1393,15.3277,37.1507,34.8368,1.05281E+11,7739959100,10.6667,2016/11/16 17:31
000300.ZICN,20101124,300,2.249,3177.04,1.3333,3156.59,3217.307,3344.0055,3145.7882,2952.2342,-87.137,-31.7558,11.8127,2.4074,4.2568,15.495,38.1065,42.028,1.07688E+11,7533208300,95.6667,2016/11/16 17:31
000300.ZICN,20101125,300,1.462,3223.48,15.6667,3171.694,3188.658,3335.295,3151.243,2955.6471,-67.5038,-30.3772,3.3747,2.4376,4.3135,15.6894,38.6283,46.3232,1.16948E+11,8344209400,80.6667,2016/11/16 17:31
000300.ZICN,20101126,300,-0.888,3194.85,72,3174.896,3178.96,3326.0385,3155.9602,2958.4377,-55.3752,-31.2348,-3.5472,2.413,4.2852,15.5306,38.2815,44.1245,96226367197,6446782400,24,2016/11/16 17:31
000300.ZICN,20101129,300,-0.15,3190.05,59,3178.518,3166.476,3311.8915,3161.744,2961.269,-45.4184,-31.9337,-9.2245,2.408,4.2629,15.4985,38.0857,43.7448,88799073974,5899489200,35,2016/11/16 17:31
000300.ZICN,20101130,300,-1.664,3136.98,81.6667,3184.48,3163.221,3295.584,3166.5255,2964.3,-43.4021,-36.3508,-14.6497,2.3736,4.1889,15.2769,37.4125,39.631,1.20572E+11,8576235500,15.6667,2016/11/16 17:31
000300.ZICN,20101201,300,-0.031,3136.02,46.3333,3176.276,3166.433,3281.368,3171.1498,2967.5655,-39.7186,-39.4739,-19.6146,2.3766,4.1849,15.2962,37.3394,39.5575,69472579579,4888266800,47.6667,2016/11/16 17:31
000300.ZICN,20101202,300,0.607,3155.05,26.3333,3162.59,3167.142,3265.0955,3175.1505,2970.8782,-32.5411,-39.9528,-23.6822,2.3998,4.2083,15.4457,37.5578,41.8854,89764278070,6102390800,63.3333,2016/11/16 17:31
000300.ZICN,20101203,300,0.098,3158.15,48.3333,3155.25,3165.073,3246.9635,3179.4,2974.3956,-25.5091,-39.6254,-26.8709,2.4016,4.2039,15.4571,37.4748,42.2805,71387337327,5047535400,45,2016/11/16 17:31
000300.ZICN,20101206,300,0.235,3165.57,55,3150.354,3164.436,3227.814,3184.0922,2977.9054,-18.3273,-38.3254,-29.1618,2.4196,4.1825,15.5733,37.2097,43.2872,80043207937,5636263000,37.6667,2016/11/16 17:31
000300.ZICN,20101207,300,1.098,3200.33,15,3163.024,3173.752,3211.633,3188.7412,2982.1106,-7.8969,-34.0973,-30.1489,2.4363,4.2398,15.6808,37.6916,47.9283,85548293130,5848365300,76.6667,2016/11/16 17:31
000300.ZICN,20101208,300,-0.889,3171.88,73.3333,3170.196,3173.236,3195.2715,3192.9358,2986.0485,-4.0268,-32.6656,-30.6522,2.4109,4.2147,15.517,37.4415,44.6647,87056105048,5951566300,22,2016/11/16 17:31
000300.ZICN,20101209,300,-1.53,3123.36,78.3333,3163.858,3163.224,3175.941,3195.407,2988.8921,-7.024,-35.0422,-31.5302,2.3811,4.1375,15.3252,36.7384,39.6425,83159036199,6615296500,16.6667,2016/11/16 17:31
000300.ZICN,20101210,300,1.236,3161.97,11.3333,3164.622,3159.936,3169.448,3198.3882,2992.325,-3.0314,-33.4249,-31.9091,2.4065,4.1962,15.489,37.2941,45.0101,78069117443,5710810500,84.6667,2016/11/16 17:31
000300.ZICN,20101213,300,3.134,3261.06,0.6667,3183.72,3167.037,3166.7565,3203.0565,2996.51,12.8591,-23.8722,-30.3018,2.4753,4.3423,15.9315,38.5725,55.9722,1.32088E+11,9571373900,96,2016/11/16 17:31
000300.ZICN,20101214,300,0.258,3269.47,35,3197.548,3180.286,3171.7535,3208.7733,3000.8995,23.7709,-15.445,-27.3304,2.4776,4.3778,15.9465,38.9575,56.7702,1.14929E+11,8410424100,57.3333,2016/11/16 17:31
000300.ZICN,20101215,300,-0.668,3247.64,64.6667,3212.7,3191.448,3178.9405,3214.0248,3005.4952,27.0761,-10.4079,-23.9459,2.4611,4.3588,15.8402,38.7359,53.999,1.04793E+11,7226978500,29.3333,2016/11/16 17:31
000300.ZICN,20101216,300,-0.523,3230.66,67.3333,3234.16,3199.009,3183.0755,3218.4973,3009.2452,25.9977,-7.6973,-20.6962,2.4582,4.3454,15.8215,38.6099,51.8513,79262377015,5679962500,29,2016/11/16 17:31
000300.ZICN,20101217,300,-0.155,3225.66,52.6667,3246.898,3205.76,3185.4165,3222.8417,3012.928,23.6982,-5.8848,-17.7339,2.4508,4.3402,15.7742,38.6011,51.1972,65697259729,4491914700,41,2016/11/16 17:31
000300.ZICN,20101220,300,-1.457,3178.65,79.3333,3230.416,3207.068,3185.752,3227.266,3016.4293,15.3378,-8.1478,-15.8167,2.4157,4.2955,15.5482,38.2229,45.3318,1.07522E+11,7475969300,17.3333,2016/11/16 17:31
000300.ZICN,20101221,300,2.229,3249.5,12.3333,3226.422,3211.985,3192.8685,3233.7947,3020.5294,18.625,-4.1761,-13.4886,2.4632,4.3658,15.8538,38.8136,53.997,1.12462E+11,7985242000,84.6667,2016/11/16 17:31
000300.ZICN,20101222,300,-1.048,3215.45,75.3333,3219.984,3216.342,3194.789,3239.6962,3024.5225,15.6089,-3.733,-11.5375,2.4422,4.3332,15.7188,38.557,49.854,98309032433,6993625800,20.6667,2016/11/16 17:31
000300.ZICN,20101223,300,-0.835,3188.6,76,3211.572,3222.866,3193.045,3245.3425,3028.4544,9.6836,-5.4852,-10.327,2.4304,4.277,15.643,37.9411,46.7673,84430476449,6131584700,18.3333,2016/11/16 17:31
000300.ZICN,20101224,300,-0.804,3162.95,71.6667,3199.03,3222.964,3191.45,3250.4338,3033.2122,2.3766,-8.8416,-10.0299,2.4161,4.2195,15.5507,37.4424,43.9325,72989136209,5513776700,21,2016/11/16 17:31
000300.ZICN,20101227,300,-2,3099.7,85,3183.24,3206.828,3186.9325,3253.6785,3037.6842,-10.2179,-16.4161,-11.3072,2.3771,4.1271,15.2995,36.4726,37.7734,99855478580,7001710700,12,2016/11/16 17:31
000300.ZICN,20101228,300,-1.767,3044.93,86.6667,3142.326,3184.374,3182.33,3256.4123,3042.008,-24.3607,-26.5326,-14.3523,2.3404,4.0461,15.0636,35.7595,33.3558,74843956564,5632574900,8.6667,2016/11/16 17:31
000300.ZICN,20101229,300,0.555,3061.83,21,3111.602,3165.793,3178.6205,3259.5293,3046.4057,-29.5294,-32.8081,-18.0434,2.3513,4.092,15.1335,36.1333,35.88,60134777207,4519277500,71.6667,2016/11/16 17:31
000300.ZICN,20101230,300,0.074,3064.09,56,3086.7,3149.136,3174.0725,3261.6713,3051.0011,-30.6036,-37.1707,-21.8689,2.3591,4.1134,15.1836,36.2432,36.2324,70284275917,5428142900,37.6667,2016/11/16 17:31
000300.ZICN,20101231,300,2.094,3128.26,2.6667,3079.762,3139.396,3172.578,3263.0718,3055.7124,-21.0835,-35.046,-24.5043,2.3988,4.227,15.4394,37.2612,45.5075,90545901164,6256607800,93.6667,2016/11/16 17:31
000300.ZICN,20110104,300,1.963,3189.68,9,3097.758,3140.499,3173.7835,3264.0183,3060.7892,-5.725,-28.0825,-25.2199,2.5046,4.6396,15.9468,38.6635,52.6924,1.2916E+11,8541044000,87,2016/11/16 17:33
000300.ZICN,20110105,300,-0.44,3175.66,54,3123.904,3133.115,3172.55,3264.0673,3065.787,2.8718,-23.425,-24.861,2.4885,4.6197,15.8443,38.4588,51.0174,1.16943E+11,7926881000,40.3333,2016/11/16 17:33
000300.ZICN,20110106,300,-0.504,3159.64,56.3333,3143.466,3127.534,3171.938,3263.1018,3070.0582,6.5182,-20.7871,-24.0462,2.4724,4.5967,15.7418,38.4099,49.0728,91568447016,5968109200,36.3333,2016/11/16 17:33
000300.ZICN,20110107,300,0.221,3166.62,44,3163.972,3125.336,3174.101,3262.1432,3074.1449,9.7914,-17.9266,-22.8223,2.4906,4.5672,15.8576,38.1043,49.979,1.13651E+11,8409323300,51.3333,2016/11/16 17:33
000300.ZICN,20110110,300,-1.846,3108.18,88,3159.956,3119.859,3171.4115,3258.4848,3078.0915,4.2868,-20.143,-22.2864,2.4535,4.4714,15.6211,37.2529,42.9916,87992881712,6549440600,10,2016/11/16 17:33
000300.ZICN,20110111,300,0.539,3124.92,40,3147.004,3122.381,3164.6045,3255.4642,3082.0192,3.1548,-20.3146,-21.8921,2.4699,4.4619,15.7255,37.1894,45.3779,74832449402,5698591700,55.3333,2016/11/16 17:33
000300.ZICN,20110112,300,0.557,3142.33,30.3333,3140.338,3132.121,3158.2475,3251.5752,3086.4677,4.9013,-18.8288,-21.2794,2.4826,4.4759,15.8067,37.3082,47.8545,71551421416,5849851800,62.6667,2016/11/16 17:33
000300.ZICN,20110113,300,-0.033,3141.28,54.6667,3136.666,3140.066,3152.9295,3247.3153,3090.844,5.993,-17.5338,-20.5303,2.4922,4.4836,15.8679,37.3543,47.7121,66925783701,5193698800,41.6667,2016/11/16 17:33
000300.ZICN,20110114,300,-1.573,3091.86,81.3333,3121.714,3142.843,3145.9895,3242.6017,3094.2556,0.4297,-20.2617,-20.4766,2.4642,4.4011,15.6896,36.5415,41.3914,71012100141,5335143900,13.6667,2016/11/16 17:33
000300.ZICN,20110117,300,-3.801,2974.35,94,3094.948,3127.452,3133.424,3235.8633,3096.196,-17.7049,-31.5421,-22.6897,2.3879,4.2157,15.2036,35.1432,30.8054,85454121099,6680756200,3.3333,2016/11/16 17:33
000300.ZICN,20110118,300,0.111,2977.64,46.3333,3065.492,3106.248,3123.3735,3227.4727,3098.1153,-27.3095,-39.7581,-26.1034,2.3891,4.2162,15.2112,35.1199,31.3418,54652416480,4296456400,46,2016/11/16 17:33
000300.ZICN,20110119,300,2.257,3044.85,1.3333,3045.996,3093.167,3113.141,3220.4522,3100.3117,-22.8436,-40.3806,-28.9588,2.4301,4.3319,15.4722,36.0985,41.4545,72772226927,5657194200,96,2016/11/16 17:33
000300.ZICN,20110120,300,-3.289,2944.71,92.6667,3006.682,3071.674,3099.604,3212.7995,3101.5753,-31.1003,-48.3965,-32.8464,2.3602,4.1757,15.0273,34.7973,33.447,76440116738,6104664300,3.6667,2016/11/16 17:33
000300.ZICN,20110121,300,1.316,2983.45,20.3333,2985,3053.357,3089.3465,3205.8955,3103.012,-29.1016,-51.0349,-36.4841,2.3936,4.2042,15.2401,35.1487,38.4635,85157790710,7310296600,76,2016/11/16 17:33
000300.ZICN,20110124,300,-0.979,2954.23,66.6667,2980.976,3037.962,3078.9105,3198.7997,3104.3329,-29.3876,-54.8513,-40.1575,2.3779,4.1284,15.1391,34.541,36.2173,75805236102,6547254500,26,2016/11/16 17:33
000300.ZICN,20110125,300,-0.527,2938.65,53,2973.178,3019.335,3070.858,3189.894,3104.9573,-29.2826,-58.4592,-43.8178,2.3665,4.0795,15.066,34.1502,35.0274,57572819537,4898268900,40.6667,2016/11/16 17:33
000300.ZICN,20110126,300,1.354,2978.43,3.3333,2959.894,3002.945,3067.533,3181.8157,3105.7945,-21.8055,-57.4463,-46.5435,2.3909,4.1485,15.2184,34.458,40.4745,51746038070,4337497900,92,2016/11/16 17:33
000300.ZICN,20110127,300,1.613,3026.46,11,2976.244,2991.463,3065.7645,3175.251,3107.108,-8.9969,-52.1666,-47.6682,2.4264,4.2414,15.4439,35.1439,46.394,96976029913,8258591900,83,2016/11/16 17:33
000300.ZICN,20110128,300,0.339,3036.73,34,2986.9,2985.95,3064.3965,3167.8548,3108.1035,1.6828,-46.6164,-47.4578,2.425,4.2778,15.4352,35.4714,47.6093,78241917729,6301358900,58.6667,2016/11/16 17:33
000300.ZICN,20110131,300,1.31,3076.5,13.6667,3011.354,2996.165,3061.8085,3160.45,3109.8579,14.2299,-38.5641,-45.6791,2.4571,4.3406,15.6411,35.9728,52.1883,83070309373,6710591400,81.3333,2016/11/16 17:33
000300.ZICN,20110201,300,0.025,3077.28,48.6667,3039.08,3006.129,3056.1885,3152.5953,3111.5317,22.2806,-31.7537,-42.894,2.4626,4.3456,15.6743,36.0606,52.2776,65832698489,4986253000,43.3333,2016/11/16 17:33
000300.ZICN,20110209,300,-1.181,3040.94,74.3333,3051.582,3005.738,3049.4525,3144.5452,3113.116,22.3025,-28.9549,-40.1062,2.4354,4.2937,15.5012,35.7514,47.7479,78148356164,6039414500,23.6667,2016/11/16 17:33
000300.ZICN,20110210,300,2.079,3104.16,6,3067.122,3021.683,3046.6785,3137.9627,3114.8369,29.9475,-21.389,-36.3627,2.4723,4.4153,15.7363,36.5909,55.1269,86967273678,6660366200,91.3333,2016/11/16 17:33
000300.ZICN,20110211,300,0.541,3120.95,32,3083.966,3035.433,3044.395,3131.479,3116.5262,35.9754,-13.8781,-31.8658,2.48,4.4529,15.7849,36.8032,56.8907,99001500830,7597555300,63.3333,2016/11/16 17:33
000300.ZICN,20110214,300,3.146,3219.14,5,3112.494,3061.924,3049.943,3130.2675,3119.7471,50.9812,-0.0026,-25.4932,2.5499,4.5689,16.2299,37.8089,65.5337,1.55829E+11,12130233100,91.6667,2016/11/16 17:33
000300.ZICN,20110215,300,-0.046,3217.67,58,3140.572,3089.826,3054.5805,3128.6472,3122.8093,57.9912,10.7513,-18.2443,2.5526,4.5787,16.2471,38.0257,65.3198,1.47747E+11,10955443800,34.3333,2016/11/16 17:33
000300.ZICN,20110216,300,0.959,3248.52,16.3333,3182.088,3116.835,3059.89,3129.9637,3126.4104,63.6152,21.5152,-10.2924,2.5699,4.6414,16.3574,38.5648,67.731,1.2555E+11,9133428300,77.6667,2016/11/16 17:33
000300.ZICN,20110217,300,-0.081,3245.9,53,3210.436,3138.779,3065.121,3132.3303,3129.6634,63.6586,29.4943,-2.335,2.5673,4.645,16.341,38.6828,67.2975,1.2756E+11,8896469500,40.6667,2016/11/16 17:33
000300.ZICN,20110218,300,-1.048,3211.87,72.3333,3228.62,3156.293,3071.1215,3133.3955,3132.0783,56.0479,32.6949,4.6709,2.5436,4.5958,16.1901,38.2264,61.702,1.04743E+11,7537868400,21,2016/11/16 17:33
000300.ZICN,20110221,300,1.433,3257.9,12,3236.372,3174.433,3085.299,3134.7132,3134.7084,54.1294,38.5018,11.4371,2.568,4.6843,16.3456,38.9766,65.8873,1.08056E+11,7939977600,82.3333,2016/11/16 17:33
000300.ZICN,20110222,300,-2.895,3163.57,89.3333,3225.552,3183.062,3094.5955,3134.5737,3136.5935,37.841,35.0877,16.1672,2.5019,4.5543,15.9254,37.95,52.9508,1.47589E+11,10786374100,6.3333,2016/11/16 17:33
000300.ZICN,20110223,300,0.353,3174.74,32.6667,3210.796,3196.442,3101.09,3135.6998,3138.4214,26.779,32.9041,19.5146,2.5012,4.5827,15.9211,38.2399,54.1146,97251422739,7132485400,59.3333,2016/11/16 17:33
000300.ZICN,20110224,300,0.51,3190.93,29.6667,3199.802,3205.119,3113.401,3135.9313,3140.8598,20.1523,32.1098,22.0336,2.5128,4.6018,15.9946,38.461,55.8417,94908281477,6648689300,63.6667,2016/11/16 17:33
000300.ZICN,20110225,300,0.209,3197.61,46.3333,3196.95,3212.785,3124.109,3135.5002,3143.3716,15.3932,31.6544,23.9578,2.5144,4.609,16.0058,38.4979,56.5774,88275899352,6161927500,47,2016/11/16 17:33
000300.ZICN,20110228,300,1.312,3239.55,12,3193.28,3214.826,3138.375,3136.2452,3146.1027,16.5196,34.2826,26.0228,2.5338,4.6675,16.1321,39.131,61.0247,1.0925E+11,7663066300,82,2016/11/16 17:33
000300.ZICN,20110301,300,0.474,3254.89,38.6667,3211.544,3218.548,3154.187,3137.3258,3149.5349,17.8431,37.1747,28.2531,2.5425,4.679,16.1698,39.7517,62.555,1.24041E+11,8856695400,55,2016/11/16 17:33
000300.ZICN,20110302,300,-0.356,3243.29,68,3225.254,3218.025,3167.43,3139.0977,3152.8116,15.7415,38.0916,30.2208,2.5368,4.6407,16.1355,39.4743,60.5924,1.13592E+11,8091064100,28.6667,2016/11/16 17:33
000300.ZICN,20110303,300,-0.665,3221.71,72.3333,3231.41,3215.606,3177.1925,3140.5258,3155.8378,10.2936,36.6544,31.5075,2.5342,4.5647,16.1186,38.813,56.9655,1.31218E+11,10121999700,23,2016/11/16 17:33
000300.ZICN,20110304,300,1.519,3270.66,6.3333,3246.02,3221.485,3188.889,3142.4527,3158.8016,12.0127,39.0155,33.0091,2.568,4.6302,16.3297,39.2304,62.5174,1.07402E+11,8001391500,88.6667,2016/11/16 17:33
000300.ZICN,20110307,300,1.952,3334.51,13.3333,3265.012,3229.146,3201.7895,3145.392,3162.396,20.0081,45.5142,35.5101,2.6178,4.7131,16.6427,39.8483,68.3312,1.70407E+11,11818719700,82.3333,2016/11/16 17:33
000300.ZICN,20110308,300,0.088,3337.45,50,3281.524,3246.534,3214.798,3148.2567,3166.1744,23.6983,50.3216,38.4724,2.6173,4.7163,16.6305,39.9664,68.576,1.26306E+11,8487865500,44.3333,2016/11/16 17:33
000300.ZICN,20110309,300,0.042,3338.85,53,3300.636,3262.945,3229.6935,3150.5653,3169.6533,24.2462,53.6263,41.5032,2.6183,4.7157,16.6227,39.5055,68.7017,1.13534E+11,7802636100,39,2016/11/16 17:33
000300.ZICN,20110310,300,-1.755,3280.25,78.3333,3312.344,3271.877,3238.498,3152.3715,3172.6537,15.0824,50.9297,43.3885,2.5744,4.6489,16.3421,38.9153,58.0913,1.17953E+11,7821264200,18.3333,2016/11/16 17:33
000300.ZICN,20110311,300,-1.002,3247.37,77.6667,3307.686,3276.853,3244.819,3154.4383,3174.9227,3.5603,45.6137,43.8335,2.5497,4.6104,16.1842,38.5706,53.074,1.00306E+11,6720833500,17.3333,2016/11/16 17:33
000300.ZICN,20110314,300,0.479,3262.92,31.3333,3293.368,3279.19,3247.008,3156.1208,3177.2545,-2.6627,42.1693,43.5007,2.5501,4.6425,16.1848,38.6471,55.0759,94134688007,6368978300,60.6667,2016/11/16 17:33
000300.ZICN,20110315,300,-1.807,3203.96,83.6667,3266.67,3274.097,3246.3225,3155.1692,3179.1128,-14.7421,34.2869,41.6579,2.5166,4.5759,15.961,38.1611,46.8152,1.29603E+11,9603397900,12.6667,2016/11/16 17:33
000300.ZICN,20110316,300,1.38,3248.19,12.3333,3248.538,3274.587,3246.306,3154.8145,3181.7939,-16.6547,31.2487,39.5761,2.5444,4.6371,16.1357,38.8546,52.6297,1.11826E+11,7885952000,83,2016/11/16 17:33
000300.ZICN,20110317,300,-1.573,3197.1,82,3231.908,3272.126,3243.866,3153.9722,3183.9985,-24.223,24.4367,36.5482,2.5181,4.5611,15.9711,38.0143,46.2572,1.17296E+11,8568711400,13.3333,2016/11/16 17:33
000300.ZICN,20110318,300,0.581,3215.68,25.3333,3225.57,3266.628,3244.0565,3153.7225,3186.1099,-25.9917,20.3034,33.2993,2.5112,4.5759,15.769,38.1051,48.7205,86845200065,6134016100,67.6667,2016/11/16 17:33
000300.ZICN,20110321,300,-0.267,3207.11,54.6667,3214.408,3253.888,3241.517,3153.4133,3188.1275,-27.4388,16.15,29.8694,2.5154,4.5424,15.8001,37.9438,47.6222,84105739105,5910503700,39.6667,2016/11/16 17:33
000300.ZICN,20110322,300,0.494,3222.96,41.3333,3218.208,3242.439,3244.4865,3154.1518,3190.7089,-25.429,13.9763,26.6908,2.5247,4.5359,15.857,38.0596,49.9009,80009792794,5724868400,49.3333,2016/11/16 17:33
000300.ZICN,20110323,300,1.302,3264.92,5.6667,3221.554,3235.046,3248.9955,3154.4088,3194.1018,-17.9674,15.4612,24.4448,2.5478,4.5924,16.0202,38.5272,55.4928,98540423659,7207758500,89.6667,2016/11/16 17:33
000300.ZICN,20110324,300,-0.415,3251.36,64,3232.406,3232.157,3252.017,3155.0073,3197.3518,-14.5252,15.3666,22.6292,2.5433,4.5782,15.9909,38.1689,53.3919,88058905863,6130424400,30.6667,2016/11/16 17:33
000300.ZICN,20110325,300,1.326,3294.48,16,3248.166,3236.868,3256.8605,3156.772,3201.0573,-6.5152,18.5572,21.8148,2.548,4.6272,16.0908,38.7433,58.8027,1.22021E+11,8689597900,76.3333,2016/11/16 17:33
000300.ZICN,20110328,300,-0.119,3290.57,50,3264.858,3239.633,3259.4115,3158.899,3204.6664,-2.05,20.5336,21.5586,2.5155,4.5654,15.8987,39.3253,58.135,1.3903E+11,9768430000,42,2016/11/16 17:33
000300.ZICN,20110329,300,-0.991,3257.97,71,3271.86,3245.034,3259.5655,3161.5368,3207.6077,-3.6978,19.2474,21.0963,2.4866,4.4575,15.7278,38.6084,52.6936,1.32908E+11,10528016400,23.3333,2016/11/16 17:33
000300.ZICN,20110330,300,-0.058,3256.08,53.6667,3270.092,3245.823,3260.205,3165.056,3210.7342,-5.1627,17.8697,20.451,2.4679,4.4296,15.5399,39.7521,52.3835,1.03272E+11,7833633700,40,2016/11/16 17:33
000300.ZICN,20110331,300,-1.007,3223.28,71,3264.476,3248.441,3260.2835,3167.7468,3213.6381,-10.3695,13.9701,19.1548,2.4165,4.3606,15.2175,38.8593,47.1322,86565372662,6450388000,23,2016/11/16 17:33
000300.ZICN,20110401,300,1.534,3272.72,17.3333,3260.124,3254.145,3260.3865,3171.224,3216.4477,-7.1285,14.6995,18.2638,2.4443,4.4034,15.3867,39.3774,54.6137,86711549873,6309472200,78.3333,2016/11/16 17:33
000300.ZICN,20110406,300,1.172,3311.06,33.3333,3264.222,3264.54,3259.214,3174.2707,3218.6712,-0.1628,18.162,18.2434,2.4742,4.4183,15.5255,39.5596,59.4663,1.4303E+11,10582367400,60,2016/11/16 17:33
000300.ZICN,20110407,300,0.403,3324.41,40.6667,3277.51,3274.685,3258.562,3176.5162,3220.2672,5.5829,21.7327,18.9413,2.4777,4.4316,15.5086,39.5245,61.0483,1.12679E+11,8468176200,52.3333,2016/11/16 17:33
000300.ZICN,20110408,300,0.871,3353.35,19,3296.964,3283.528,3259.287,3179.4777,3221.7725,12.24,26.5913,20.4713,2.4936,4.4832,15.598,39.7746,64.3396,1.07329E+11,7392921000,70.3333,2016/11/16 17:33
000300.ZICN,20110411,300,-0.594,3333.42,64.3333,3318.992,3291.734,3261.9455,3182.374,3222.7379,12.8538,28.5049,22.078,2.4881,4.4566,15.5693,39.7092,60.4991,1.41974E+11,10442054500,30.6667,2016/11/16 17:33
000300.ZICN,20110412,300,-0.199,3326.77,45.3333,3329.802,3294.963,3265.9155,3185.0432,3223.5932,11.3134,29.1489,23.4922,2.4841,4.4332,15.5368,39.5749,59.2125,1.22864E+11,10193850600,49.3333,2016/11/16 17:33
000300.ZICN,20110413,300,1.36,3372.03,17.6667,3341.996,3303.109,3271.371,3189.4407,3223.9628,15.1033,32.9317,25.3801,2.5096,4.479,15.6941,39.8754,64.7744,1.08305E+11,8703633800,77.3333,2016/11/16 17:33
000300.ZICN,20110414,300,-0.548,3353.56,68.3333,3347.826,3312.668,3278.851,3193.2513,3224.3578,13.8668,34.0468,27.1134,2.5019,4.4592,15.6442,39.7139,61.0672,1.07491E+11,8897224100,25.3333,2016/11/16 17:33
000300.ZICN,20110415,300,0.16,3358.94,48.3333,3348.944,3322.954,3284.3885,3196.8615,3224.2183,12.5571,34.9616,28.6831,2.5086,4.439,15.6882,39.8355,61.7626,98934572633,7851487400,40.3333,2016/11/16 17:33
000300.ZICN,20110418,300,0.015,3359.43,51.3333,3354.146,3336.569,3292.505,3200.4973,3223.9063,10.6175,35.319,30.0103,2.5115,4.419,15.7151,40.1958,61.8303,1.07178E+11,8658262400,42.6667,2016/11/16 17:33
000300.ZICN,20110419,300,-1.894,3295.81,79.3333,3347.954,3338.878,3296.5115,3203.8965,3223.2491,0.1779,30.1214,30.0325,2.4579,4.33,15.3782,39.2806,49.4279,1.04369E+11,8510693300,16,2016/11/16 17:33
000300.ZICN,20110420,300,-0.002,3295.75,36.3333,3332.698,3337.347,3300.9435,3209.2532,3222.5583,-6.9301,25.7012,29.1662,2.4579,4.3316,15.39,39.155,49.4177,93667138370,7234331800,56.6667,2016/11/16 17:33
000300.ZICN,20110421,300,0.656,3317.36,27.6667,3325.458,3336.642,3305.6635,3214.9152,3221.1939,-8.7955,23.6691,28.0668,2.4679,4.3176,15.467,39.4479,53.2109,96739132646,7324042400,64,2016/11/16 17:33
