指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%)
801030,化工,2007/7/16 0:00,2898.47,2906.41,2804.39,2809.18,6.03,65.88,-3.16
801030,化工,2007/7/13 0:00,2903.99,2909.73,2860.41,2900.77,5.75,65.78,-0.32
801030,化工,2007/7/12 0:00,2878.16,2910,2864.67,2910,7.17,80.96,2.03
801030,化工,2007/7/11 0:00,2826.18,2856.49,2805.49,2852.07,7.5,81.05,0.3
801030,化工,2007/7/10 0:00,2933.25,2933.25,2838.12,2843.58,8.83,91.97,-3.02
801030,化工,2007/7/9 0:00,2875.74,2950.38,2848.04,2932.11,11.11,115.44,2.79
801030,化工,2007/7/6 0:00,2682.51,2854.14,2653.3,2852.48,10.63,107.36,5.52
801030,化工,2007/7/5 0:00,2842.36,2851.84,2701.67,2703.14,8.85,93.24,-6.61
801030,化工,2007/7/4 0:00,2968.52,2974.87,2881.22,2894.35,7.67,88.47,-2.08
801030,化工,2007/7/3 0:00,2931.07,2960.35,2878.42,2955.75,8.39,89.96,1.82
801030,化工,2007/7/2 0:00,2871.83,2928.16,2808.76,2902.95,8.62,92.18,0.45
801030,化工,2007/6/29 0:00,2933.61,2979.22,2850.82,2890.09,9.99,112.02,-4
801030,化工,2007/6/28 0:00,3188.44,3204.47,3010.28,3010.39,11.59,138.59,-5.69
801030,化工,2007/6/27 0:00,3138.05,3196.52,3078.9,3192.05,12.14,143.73,2.28
801030,化工,2007/6/26 0:00,3016.14,3120.83,2948.86,3120.83,11.01,125.66,1.39
801030,化工,2007/6/25 0:00,3267.48,3291.39,3047.64,3078.07,13.17,166.18,-5.61
801030,化工,2007/6/22 0:00,3439.37,3446.15,3210.84,3260.98,15.57,201.57,-5.17
801030,化工,2007/6/21 0:00,3405.76,3472.96,3374.23,3438.72,15.23,201.14,0.46
801030,化工,2007/6/20 0:00,3490.23,3543.54,3397.99,3422.93,18.06,238.05,-1.72
801030,化工,2007/6/19 0:00,3457.37,3483.33,3405.83,3482.92,15.18,198.96,0.76
801030,化工,2007/6/18 0:00,3432.48,3472.07,3428.84,3456.77,15.46,208.65,2.52
801030,化工,2007/6/15 0:00,3333.66,3399.52,3316.05,3371.84,14.43,185.25,0.14
801030,化工,2007/6/14 0:00,3392.84,3437.42,3326.88,3367.27,18.17,228.26,-1.16
801030,化工,2007/6/13 0:00,3356.56,3432.43,3346.45,3406.92,21.02,266.53,2.07
801030,化工,2007/6/12 0:00,3281.8,3337.85,3160.64,3337.75,21.61,267.85,2.26
801030,化工,2007/6/11 0:00,3211.44,3270.82,3201.54,3263.96,18.95,234.76,2.83
801030,化工,2007/6/8 0:00,3135.96,3202.39,3114.58,3174.12,18.01,214.87,2.03
801030,化工,2007/6/7 0:00,2973.58,3111.28,2973.58,3111.09,18.57,215.03,4.9
801030,化工,2007/6/6 0:00,2959.75,3024.71,2880.05,2965.84,19.86,219.9,0.57
801030,化工,2007/6/5 0:00,2771.01,2949.02,2681.19,2949.02,19.63,216.59,1.81
801030,化工,2007/6/4 0:00,3104.26,3115.37,2889.99,2896.66,13.89,172.99,-7.87
801030,化工,2007/6/1 0:00,3302.36,3374.42,3117.79,3144.13,20.11,269.83,-5.11
801030,化工,2007/5/31 0:00,3288.8,3378.53,3155.71,3313.29,21.76,287.42,-1.67
801030,化工,2007/5/30 0:00,3367.91,3547.03,3327.69,3369.64,24.18,335.22,-6.46
801030,化工,2007/5/29 0:00,3554.99,3602.24,3530.65,3602.24,19.07,264.74,1.14
801030,化工,2007/5/28 0:00,3506.2,3577.21,3505.52,3561.75,23.53,324.05,2.53
801030,化工,2007/5/25 0:00,3419.28,3487.71,3395.18,3473.92,18.97,259.7,1.01
801030,化工,2007/5/24 0:00,3464.72,3473.57,3365.86,3439.06,24.7,329.4,-0.17
801030,化工,2007/5/23 0:00,3379.7,3445.43,3372.06,3444.91,20.33,268.43,2.34
801030,化工,2007/5/22 0:00,3332.4,3392.35,3329.48,3366.26,21.74,287.12,1.52
801030,化工,2007/5/21 0:00,3144.36,3324.01,3135.65,3315.76,19.08,247.4,2.04
801030,化工,2007/5/18 0:00,3245.64,3269.14,3218.96,3249.48,16.61,220.27,-0.02
801030,化工,2007/5/17 0:00,3180.42,3260.42,3173.79,3250.15,17.38,226.62,2.61
801030,化工,2007/5/16 0:00,3066.78,3167.59,3036.84,3167.41,15.9,193.98,2.83
801030,化工,2007/5/15 0:00,3180.45,3201.62,3069.68,3080.24,18.99,233,-3.06
801030,化工,2007/5/14 0:00,3101.44,3199.98,3080.5,3177.4,17.21,218.92,0.92
801030,化工,2007/5/11 0:00,3139.37,3165.69,3090,3148.32,18.32,226.64,-0.3
801030,化工,2007/5/10 0:00,3119.71,3171.01,3098.68,3157.72,19.68,238.01,1.47
801030,化工,2007/5/9 0:00,3125.07,3129.06,2984.31,3111.85,23.35,281.61,-0.18
801030,化工,2007/5/8 0:00,3070.71,3119.45,3055.84,3117.59,20.93,260.82,4.16
801030,化工,2007/4/30 0:00,2935.63,3004.55,2927.57,2993.08,19.08,225.23,1.27
801030,化工,2007/4/27 0:00,2974.91,2988.59,2918.35,2955.5,17.21,195.26,-0.98
801030,化工,2007/4/26 0:00,2965.9,2988.45,2951.71,2984.66,16.51,189.31,0.81
801030,化工,2007/4/25 0:00,2949.59,2971.59,2894.53,2960.78,17.7,203.06,-0.21
801030,化工,2007/4/24 0:00,2953.47,2994.9,2917.19,2966.9,22.43,260.86,1.03
801030,化工,2007/4/23 0:00,2857.12,2938.18,2855.84,2936.79,21.26,235.94,4.1
801030,化工,2007/4/20 0:00,2718.68,2829.88,2716.85,2821.13,18.16,191.2,4.1
801030,化工,2007/4/19 0:00,2845.67,2856.57,2638.18,2709.89,22.23,236.91,-5.21
801030,化工,2007/4/18 0:00,2802.86,2858.88,2782.78,2858.73,21.3,228.73,2.22
801030,化工,2007/4/17 0:00,2760.06,2800.25,2701.41,2796.51,22.54,233.63,2.04
801030,化工,2007/4/16 0:00,2687.88,2740.71,2686.9,2740.71,17.33,179.87,2.14
801030,化工,2007/4/13 0:00,2679.58,2723.64,2669.28,2683.23,20.37,211.94,0.26
801030,化工,2007/4/12 0:00,2621.07,2676.17,2613.09,2676.17,19.58,200.85,2.32
801030,化工,2007/4/11 0:00,2552.77,2616.8,2542.98,2615.61,20.31,202.68,2.58
801030,化工,2007/4/10 0:00,2539.05,2549.93,2473.42,2549.93,18.99,181.57,0.84
801030,化工,2007/4/9 0:00,2502.18,2532.05,2501.36,2528.65,18.29,176.71,1.43
801030,化工,2007/4/6 0:00,2449.47,2495.12,2442.45,2493.09,16.46,153.01,0.84
801030,化工,2007/4/5 0:00,2439.94,2477.11,2427.63,2472.23,15.43,142.72,1.23
801030,化工,2007/4/4 0:00,2414.86,2447.58,2398.97,2442.23,16.2,147.86,1.36
801030,化工,2007/4/3 0:00,2378.65,2409.38,2376.01,2409.38,13.43,124.25,1.52
801030,化工,2007/4/2 0:00,2332.6,2373.35,2327.8,2373.35,12.36,111.97,2.01
801030,化工,2007/3/30 0:00,2301.1,2334.22,2292.32,2326.58,12.03,103.4,0.76
801030,化工,2007/3/29 0:00,2367.32,2371.81,2308.61,2309.12,17.1,149.92,-2.5
801030,化工,2007/3/28 0:00,2394.6,2404.69,2282.31,2368.45,19.61,174.87,-1.29
801030,化工,2007/3/27 0:00,2375.25,2399.32,2361.8,2399.32,16.52,145.19,1.03
801030,化工,2007/3/26 0:00,2339.22,2374.84,2331.56,2374.84,17.29,150.67,2.01
801030,化工,2007/3/23 0:00,2301.44,2329.22,2268.05,2328.05,18.57,158.78,1.18
801030,化工,2007/3/22 0:00,2285.83,2328.2,2244.34,2301.01,18.3,155.46,1.55
801030,化工,2007/3/21 0:00,2234.22,2265.81,2221.74,2265.81,14.2,120.51,1.79
801030,化工,2007/3/20 0:00,2195.98,2227.06,2187.29,2225.97,13.68,112.63,1.75
801030,化工,2007/3/19 0:00,2101.42,2190.91,2089.14,2187.71,13.98,112.79,1.09
801030,化工,2007/3/16 0:00,2198.03,2209.69,2136.82,2164.09,16.67,135.65,-1.07
801030,化工,2007/3/15 0:00,2151.25,2187.6,2149.61,2187.55,15.13,123.61,1.7
801030,化工,2007/3/14 0:00,2147.28,2169.62,2088.32,2151.02,16.59,128.17,-0.53
801030,化工,2007/3/13 0:00,2140.88,2164.33,2132.24,2162.43,15.94,122.77,1.11
801030,化工,2007/3/12 0:00,2108.29,2138.61,2082.12,2138.61,15.89,117.45,1.38
801030,化工,2007/3/9 0:00,2116.58,2125.9,2079.9,2109.42,14.67,113.12,-0.24
801030,化工,2007/3/8 0:00,2073.9,2114.41,2057.09,2114.41,12.95,99.95,2.37
801030,化工,2007/3/7 0:00,2026.93,2065.46,2020.81,2065.42,12.44,93.43,2.44
801030,化工,2007/3/6 0:00,1992.31,2021.18,1975.89,2016.28,10.56,75.99,0.89
801030,化工,2007/3/5 0:00,2008.04,2036.38,1942.63,1998.39,14.76,105.07,-0.4
801030,化工,2007/3/2 0:00,1977.2,2017.31,1973.71,2006.38,13.32,91.46,1.39
801030,化工,2007/3/1 0:00,2023.66,2024.17,1946.58,1978.78,17.5,119.87,-1.84
801030,化工,2007/2/28 0:00,1912.22,2018.42,1907.91,2015.86,15.57,111.59,3.48
801030,化工,2007/2/27 0:00,2143.01,2149.28,1947.74,1948.06,20.36,146.38,-8.77
801030,化工,2007/2/26 0:00,2077.64,2135.28,2062.48,2135.28,13.39,101.11,3.32
801030,化工,2007/2/16 0:00,2065.76,2093.72,2046.78,2066.7,15.14,109.36,0.67
801030,化工,2007/2/15 0:00,2018.98,2052.97,2014.34,2052.97,14.22,100.37,2.28
801030,化工,2007/2/14 0:00,1952.31,2012.39,1932.14,2007.25,13.41,96.3,3.52
801030,化工,2007/2/13 0:00,1911,1939.36,1906.9,1939,10.44,72.92,1.85
801030,化工,2007/2/12 0:00,1846.88,1903.73,1845.45,1903.73,10.34,71.46,3.25
801030,化工,2007/2/9 0:00,1855.29,1860.93,1835.33,1843.78,9.74,66.01,-0.57
801030,化工,2007/2/8 0:00,1826.19,1856.41,1811.37,1854.28,11.1,77.55,1.92
801030,化工,2007/2/7 0:00,1803.21,1825.58,1797.1,1819.34,11.77,81.7,1.35
801030,化工,2007/2/6 0:00,1785.94,1795.15,1741.77,1795.07,10.78,77.33,0.64
801030,化工,2007/2/5 0:00,1770.98,1796.17,1760.15,1783.65,7.83,51.84,0.06
801030,化工,2007/2/2 0:00,1836.38,1845.44,1777.57,1782.56,10.48,73.32,-2.78
801030,化工,2007/2/1 0:00,1802.07,1845.66,1785.09,1833.56,11.56,76.25,0.45
801030,化工,2007/1/31 0:00,1923.13,1924.38,1813.16,1825.34,13.25,91.19,-5.24
801030,化工,2007/1/30 0:00,1909.24,1943.44,1899.26,1926.32,13.73,99.33,1.54
801030,化工,2007/1/29 0:00,1854.62,1897.34,1853.71,1897.08,13.14,87.72,2.77
801030,化工,2007/1/26 0:00,1793.46,1854,1752.41,1845.91,12.45,81.73,0.59
801030,化工,2007/1/25 0:00,1902.71,1907.77,1834.75,1835.13,13.57,92.46,-4.22
801030,化工,2007/1/24 0:00,1896.25,1920.16,1871.55,1915.95,14.77,101.03,1.57
801030,化工,2007/1/23 0:00,1896.61,1898.54,1826.51,1886.4,17.12,114.17,0.8
801030,化工,2007/1/22 0:00,1811.07,1871.42,1803.01,1871.39,15.4,92.53,3.94
801030,化工,2007/1/19 0:00,1753.6,1801.8,1748.41,1800.41,15.33,95.64,2.86
801030,化工,2007/1/18 0:00,1718.56,1752.69,1701.97,1750.33,12.66,80.97,1.73
801030,化工,2007/1/17 0:00,1730.94,1763.3,1692.45,1720.62,15.12,97.27,-0.4
801030,化工,2007/1/16 0:00,1700.32,1727.52,1684.64,1727.52,13.25,87.93,2.25
801030,化工,2007/1/15 0:00,1607.38,1689.58,1606.65,1689.58,11.34,73.35,4.62
801030,化工,2007/1/12 0:00,1672,1687.73,1608.26,1614.98,12.91,78.98,-4.04
801030,化工,2007/1/11 0:00,1692.66,1725.97,1668.84,1682.94,15.22,93.74,-0.71
801030,化工,2007/1/10 0:00,1668.69,1695.05,1611.77,1695.05,12.56,77.01,1.83
801030,化工,2007/1/9 0:00,1611.77,1664.78,1605.05,1664.58,12,71.51,3.75
801030,化工,2007/1/8 0:00,1552.78,1604.36,1552.34,1604.36,11.02,66.88,3.19
801040,黑色金属,2013/12/31 0:00,1535.85,1550.44,1534.63,1549.85,1.96,7.18,1.76
801040,黑色金属,2013/12/30 0:00,1531.6,1534.8,1519.92,1523.03,1.64,6.26,-0.28
801040,黑色金属,2013/12/27 0:00,1514.64,1533.07,1507.39,1527.38,1.94,6.95,0.98
801040,黑色金属,2013/12/26 0:00,1544.36,1545.02,1511.27,1512.6,1.92,7.37,-1.52
801040,黑色金属,2013/12/25 0:00,1530,1536.34,1526.29,1535.97,1.09,3.97,0.36
801040,黑色金属,2013/12/24 0:00,1525.73,1535.62,1522.46,1530.4,1.52,5.12,0.35
801040,黑色金属,2013/12/23 0:00,1529.3,1530.95,1510.41,1525.07,1.84,6.66,-0.12
801040,黑色金属,2013/12/20 0:00,1547.48,1547.65,1525.13,1526.9,2.35,7.98,-1.19
801040,黑色金属,2013/12/19 0:00,1555.45,1558.24,1543.59,1545.27,1.9,6.28,-0.34
801040,黑色金属,2013/12/18 0:00,1554.04,1557.74,1549.23,1550.61,1.28,4.81,-0.18
801040,黑色金属,2013/12/17 0:00,1563.11,1565.05,1550.91,1553.46,1.76,6.74,-0.54
801040,黑色金属,2013/12/16 0:00,1583.1,1584.56,1561.37,1561.82,2.39,8.9,-1.3
801040,黑色金属,2013/12/13 0:00,1579.35,1591.72,1576.63,1582.39,2.09,7.73,-0.33
801040,黑色金属,2013/12/12 0:00,1586.85,1594.41,1583.57,1587.67,1.98,7.14,-0.15
801040,黑色金属,2013/12/11 0:00,1612.36,1612.42,1584.52,1590.1,2.83,9.87,-1.82
801040,黑色金属,2013/12/10 0:00,1616.57,1630.29,1606.63,1619.56,3.74,12.5,0.18
801040,黑色金属,2013/12/9 0:00,1619.35,1624.35,1614.2,1616.69,3.12,11.83,-0.02
801040,黑色金属,2013/12/6 0:00,1611.46,1619.22,1604.9,1616.97,4.2,14.23,0.25
801040,黑色金属,2013/12/5 0:00,1610.73,1622.58,1606.12,1612.88,3.8,13.65,0.05
801040,黑色金属,2013/12/4 0:00,1585.66,1619.07,1583.91,1612.1,5,18.19,1.51
801040,黑色金属,2013/12/3 0:00,1557.32,1591.02,1556.27,1588.05,3.76,13.41,1.64
801040,黑色金属,2013/12/2 0:00,1578.77,1586.88,1549.67,1562.38,4.91,19.43,-1.95
801040,黑色金属,2013/11/29 0:00,1591.02,1596.25,1581.11,1593.39,3.37,13.9,0.02
801040,黑色金属,2013/11/28 0:00,1567.11,1599.48,1564.21,1593.02,5.84,21.58,1.56
801040,黑色金属,2013/11/27 0:00,1553.47,1568.52,1548.7,1568.52,3.11,13.42,0.95
801040,黑色金属,2013/11/26 0:00,1553.24,1558.01,1546.82,1553.78,2.65,12.44,-0.02
801040,黑色金属,2013/11/25 0:00,1556.06,1561.03,1551.95,1554.08,2.64,13.46,0.32
801040,黑色金属,2013/11/22 0:00,1556.15,1557.74,1545.5,1549.14,1.96,7.81,-0.41
801040,黑色金属,2013/11/21 0:00,1558.74,1559.03,1547.87,1555.49,2.47,10.21,-0.45
801040,黑色金属,2013/11/20 0:00,1551.17,1562.67,1546.72,1562.5,2.89,12.63,0.73
801040,黑色金属,2013/11/19 0:00,1554.15,1555.05,1543.83,1551.15,2.85,12.42,0.02
801040,黑色金属,2013/11/18 0:00,1524.93,1550.82,1524.31,1550.82,3.41,13.11,1.89
801040,黑色金属,2013/11/15 0:00,1505.07,1531.18,1503.02,1522.12,2.59,9.99,1.2
801040,黑色金属,2013/11/14 0:00,1501.39,1505.36,1491.91,1504.04,1.7,6.59,0.05
801040,黑色金属,2013/11/13 0:00,1521.06,1521.87,1502.86,1503.33,1.89,7.04,-1.4
801040,黑色金属,2013/11/12 0:00,1519.32,1526.05,1513.34,1524.67,1.88,6.77,0.48
801040,黑色金属,2013/11/11 0:00,1511.98,1519.97,1509.62,1517.32,1.74,6.46,0.38
801040,黑色金属,2013/11/8 0:00,1519.02,1522.31,1508.08,1511.56,1.96,7.34,-0.68
801040,黑色金属,2013/11/7 0:00,1534.32,1534.43,1520.13,1521.95,1.93,7.74,-1
801040,黑色金属,2013/11/6 0:00,1531.79,1552.45,1526.61,1537.34,3.23,13.32,0.11
801040,黑色金属,2013/11/5 0:00,1529.09,1535.79,1514.88,1535.68,2.12,9.81,0.46
801040,黑色金属,2013/11/4 0:00,1526.96,1534.01,1524.72,1528.6,1.62,6.07,0.37
801040,黑色金属,2013/11/1 0:00,1525.6,1527.48,1515.25,1522.94,1.71,7.2,-0.21
801040,黑色金属,2013/10/31 0:00,1522.53,1527.46,1511.71,1526.1,2.44,9.71,0.02
801040,黑色金属,2013/10/30 0:00,1497.98,1526.7,1494.77,1525.76,3.09,11.84,1.78
801040,黑色金属,2013/10/29 0:00,1533.46,1541.16,1482.87,1499.15,3.54,12.73,-2.3
801040,黑色金属,2013/10/28 0:00,1532.19,1537.22,1523.29,1534.43,2.1,8.55,0.25
801040,黑色金属,2013/10/25 0:00,1551.6,1556.06,1523.64,1530.54,2.84,10.69,-1.34
801040,黑色金属,2013/10/24 0:00,1562.74,1563.55,1547.49,1551.33,2.48,9.67,-0.86
801040,黑色金属,2013/10/23 0:00,1583.89,1595.5,1562.27,1564.73,3.35,13.29,-1.18
801040,黑色金属,2013/10/22 0:00,1592.65,1592.65,1580.41,1583.44,3.27,15.02,-0.68
801040,黑色金属,2013/10/21 0:00,1576.47,1595.61,1570.31,1594.31,3.66,15.41,1.07
801040,黑色金属,2013/10/18 0:00,1578.18,1582.31,1571.71,1577.36,2.63,10.38,0.03
801040,黑色金属,2013/10/17 0:00,1576.49,1589.36,1572.38,1576.82,3.21,12.7,0.13
801040,黑色金属,2013/10/16 0:00,1593.37,1602.09,1569.17,1574.81,4.81,18.45,-0.97
801040,黑色金属,2013/10/15 0:00,1600.21,1600.21,1580.74,1590.21,3.47,14.02,-0.52
801040,黑色金属,2013/10/14 0:00,1588.22,1600.81,1583.97,1598.55,4.38,17.19,0.6
801040,黑色金属,2013/10/11 0:00,1565.87,1591.22,1563.62,1589.07,4.43,16.29,1.7
801040,黑色金属,2013/10/10 0:00,1565.6,1568.03,1548.65,1562.43,3.63,13.55,-0.28
801040,黑色金属,2013/10/9 0:00,1558.8,1566.77,1554.39,1566.77,2.78,10.8,0.12
801040,黑色金属,2013/10/8 0:00,1541.68,1565,1534.01,1564.85,3.27,12.47,1.15
801040,黑色金属,2013/9/30 0:00,1541.09,1547.06,1540.19,1547.06,2.26,8.88,0.48
801040,黑色金属,2013/9/27 0:00,1536.49,1543.82,1531.4,1539.71,2.28,8.91,-0.05
801040,黑色金属,2013/9/26 0:00,1562.75,1567.13,1538.37,1540.41,3.75,14.85,-1.51
801040,黑色金属,2013/9/25 0:00,1573.51,1577.68,1562.74,1564.03,3.52,14.89,-0.74
801040,黑色金属,2013/9/24 0:00,1594.19,1594.24,1564.05,1575.69,3.6,14.68,-1.4
801040,黑色金属,2013/9/23 0:00,1587.39,1599.53,1585.66,1598.06,3.34,13.58,0.58
801040,黑色金属,2013/9/18 0:00,1580.87,1590.74,1574.56,1588.79,2.58,10.01,0.41
801040,黑色金属,2013/9/17 0:00,1610.91,1611.11,1581.44,1582.29,3.94,15.65,-1.99
801040,黑色金属,2013/9/16 0:00,1629.28,1639.28,1613.18,1614.43,4.31,17.11,-0.92
801040,黑色金属,2013/9/13 0:00,1647.24,1647.24,1626.05,1629.48,5.61,22.22,-1.48
801040,黑色金属,2013/9/12 0:00,1662.85,1662.85,1637.4,1653.96,7.95,27.36,-1.14
801040,黑色金属,2013/9/11 0:00,1631.76,1712.74,1631.76,1672.96,14.14,47.86,2.76
801040,黑色金属,2013/9/10 0:00,1599.81,1627.96,1594.84,1627.96,7.51,27.69,1.69
801040,黑色金属,2013/9/9 0:00,1576.31,1603.28,1572.51,1600.88,6.05,24.16,1.89
801040,黑色金属,2013/9/6 0:00,1556.84,1578.99,1548.41,1571.21,4.12,16.86,0.45
801040,黑色金属,2013/9/5 0:00,1581.41,1581.41,1551.13,1564.14,5.02,19.48,-1.88
801040,黑色金属,2013/9/4 0:00,1548.8,1618.17,1547.43,1594.14,9.27,34.84,3.16
801040,黑色金属,2013/9/3 0:00,1527.53,1545.85,1526.98,1545.25,4.01,14.78,0.81
801040,黑色金属,2013/9/2 0:00,1531.53,1536.38,1520.53,1532.77,4.24,15.51,0.29
801040,黑色金属,2013/8/30 0:00,1513.26,1533.16,1505.62,1528.36,4.81,17.63,0.77
801040,黑色金属,2013/8/29 0:00,1523.12,1526.06,1504.35,1516.65,3.58,13.03,-0.3
801040,黑色金属,2013/8/28 0:00,1502.6,1532.67,1494.97,1521.22,4.51,16.51,0.71
801040,黑色金属,2013/8/27 0:00,1501.77,1512.14,1496.88,1510.49,2.78,11.73,0.5
801040,黑色金属,2013/8/26 0:00,1478.42,1503.04,1474.12,1503.04,2.58,9.92,1.78
801040,黑色金属,2013/8/23 0:00,1493.09,1495.26,1461.76,1476.72,2.49,8.79,-0.85
801040,黑色金属,2013/8/22 0:00,1494.07,1499.14,1486.62,1489.4,2.03,7.22,-0.49
801040,黑色金属,2013/8/21 0:00,1498.16,1501.02,1487.89,1496.74,1.85,6.94,0.06
801040,黑色金属,2013/8/20 0:00,1508.87,1514,1490.52,1495.8,2.37,8.65,-1.1
801040,黑色金属,2013/8/19 0:00,1495.17,1515.42,1490.36,1512.42,2.69,9.92,0.46
801040,黑色金属,2013/8/16 0:00,1514.15,1556.89,1498.14,1505.43,4.82,17.37,-0.86
801040,黑色金属,2013/8/15 0:00,1528.3,1537.58,1516.37,1518.57,2.9,9.94,-0.62
801040,黑色金属,2013/8/14 0:00,1545.21,1548.45,1521.23,1528.05,3.84,13.23,-1.21
801040,黑色金属,2013/8/13 0:00,1525.3,1559.84,1523.06,1546.8,6.05,20.35,1.33
801040,黑色金属,2013/8/12 0:00,1495.12,1526.45,1491.59,1526.45,4.72,16.65,2.38
801040,黑色金属,2013/8/9 0:00,1478.4,1493.73,1477.57,1491.03,3.56,13.42,1.05
801040,黑色金属,2013/8/8 0:00,1478.17,1484.87,1470.72,1475.54,2.3,8.55,0.07
801040,黑色金属,2013/8/7 0:00,1477.83,1489.75,1471.46,1474.54,2.67,9.58,-0.56
801040,黑色金属,2013/8/6 0:00,1472.02,1487.49,1464,1482.86,2.8,10.2,0.41
801040,黑色金属,2013/8/5 0:00,1462.16,1476.83,1457.43,1476.83,2.37,8.94,0.99
801040,黑色金属,2013/8/2 0:00,1466.73,1472.01,1459.56,1462.37,2.58,9.75,-0.09
801040,黑色金属,2013/8/1 0:00,1447.06,1463.66,1444.47,1463.66,2.93,10.49,1.73
801040,黑色金属,2013/7/31 0:00,1438.94,1453.81,1433.96,1438.72,2.1,7.28,0.23
801040,黑色金属,2013/7/30 0:00,1421.29,1447.57,1420.01,1435.46,2.04,6.73,0.97
801040,黑色金属,2013/7/29 0:00,1447.49,1447.64,1418.47,1421.66,2.31,7.42,-2.19
801040,黑色金属,2013/7/26 0:00,1457.16,1461.44,1443.22,1453.5,2.56,8.57,-0.71
801040,黑色金属,2013/7/25 0:00,1457.93,1481.69,1451.07,1463.88,4.07,13.26,0.61
801040,黑色金属,2013/7/24 0:00,1461.57,1462.45,1440.75,1455.02,2.43,8.62,-0.78
801040,黑色金属,2013/7/23 0:00,1439.16,1469.25,1434.08,1466.52,2.88,10.38,2.06
801040,黑色金属,2013/7/22 0:00,1418.81,1436.92,1413.51,1436.92,1.89,6.26,0.68
801040,黑色金属,2013/7/19 0:00,1457.27,1462.28,1425.5,1427.18,2.51,8.54,-2.03
801040,黑色金属,2013/7/18 0:00,1473.4,1475.53,1455.35,1456.8,2.53,8.66,-1.38
801040,黑色金属,2013/7/17 0:00,1482.44,1490.43,1474.16,1477.18,2.99,10.28,-0.65
801040,黑色金属,2013/7/16 0:00,1477.7,1492.06,1464.05,1486.89,2.84,9.9,0.42
801040,黑色金属,2013/7/15 0:00,1469.4,1489.51,1465.49,1480.65,3.01,10.13,0.87
801040,黑色金属,2013/7/12 0:00,1489.13,1497.91,1465.52,1467.89,3.72,12.86,-1.82
801040,黑色金属,2013/7/11 0:00,1449.83,1509.92,1449.79,1495.1,5.83,19.6,3.23
801040,黑色金属,2013/7/10 0:00,1412.2,1448.38,1408.01,1448.34,2.87,9.79,2.42
801040,黑色金属,2013/7/9 0:00,1404.32,1417.96,1401.94,1414.15,1.82,5.99,0.52
801040,黑色金属,2013/7/8 0:00,1445.01,1445.13,1405.63,1406.78,3.05,10.16,-3.69
801040,黑色金属,2013/7/5 0:00,1454.52,1482.57,1448.4,1460.67,3.57,12.31,0.33
801040,黑色金属,2013/7/4 0:00,1446.73,1470.21,1433.3,1455.89,3.58,12.03,0.17
801040,黑色金属,2013/7/3 0:00,1449.43,1468.16,1441.55,1453.38,4.07,13.32,-0.28
801040,黑色金属,2013/7/2 0:00,1439.34,1459.69,1425.25,1457.42,3.56,11.08,1.09
801040,黑色金属,2013/7/1 0:00,1436.56,1443.32,1415.56,1441.64,2.87,9.21,-0.04
801040,黑色金属,2013/6/28 0:00,1441.31,1459.31,1424.31,1442.17,4.29,13.68,-0.87
801040,黑色金属,2013/6/27 0:00,1438.09,1470.51,1427.34,1454.85,4.99,16.28,1.25
801040,黑色金属,2013/6/26 0:00,1451.76,1456.01,1419.86,1436.95,3.44,11.24,-1.02
801040,黑色金属,2013/6/25 0:00,1470,1474.34,1372.22,1451.78,4.56,14.32,-2.23
801040,黑色金属,2013/6/24 0:00,1561.31,1561.31,1478.21,1484.83,3.74,12.43,-5
801040,黑色金属,2013/6/21 0:00,1557.64,1572.18,1547.26,1563.02,2.6,9.15,-0.59
801040,黑色金属,2013/6/20 0:00,1607.55,1608.22,1570.48,1572.3,2.75,9.48,-3.28
801040,黑色金属,2013/6/19 0:00,1609.15,1631.84,1578.52,1625.54,4.48,14.77,0.66
801040,黑色金属,2013/6/18 0:00,1626.95,1627.03,1604.63,1614.92,2.48,9.06,-1.12
801040,黑色金属,2013/6/17 0:00,1637.75,1641.89,1619.68,1633.18,2.45,9.39,-0.32
801040,黑色金属,2013/6/14 0:00,1628.7,1639.19,1622.07,1638.5,2.4,9.76,0.55
801040,黑色金属,2013/6/13 0:00,1679.71,1679.81,1619.79,1629.58,3.16,12.57,-3.67
801040,黑色金属,2013/6/7 0:00,1714.61,1717.37,1688.22,1691.61,2.68,10.76,-1.38
801040,黑色金属,2013/6/6 0:00,1731.7,1731.7,1713.7,1715.31,2.01,8.78,-1.17
801040,黑色金属,2013/6/5 0:00,1727.98,1737.6,1723.98,1735.58,1.97,9.78,0.36
801040,黑色金属,2013/6/4 0:00,1756.22,1756.22,1726.58,1729.29,2.6,11.29,-1.55
801040,黑色金属,2013/6/3 0:00,1757.49,1768.48,1753.63,1756.52,2.28,9.89,-0.09
801040,黑色金属,2013/5/31 0:00,1771.48,1774.27,1756.84,1758.18,2.67,11.54,-0.69
801040,黑色金属,2013/5/30 0:00,1778.54,1779.81,1766.59,1770.44,3.05,13.02,-0.74
801040,黑色金属,2013/5/29 0:00,1780.85,1789.36,1776.72,1783.69,4.04,17.38,0.17
801040,黑色金属,2013/5/28 0:00,1769.24,1780.93,1756.21,1780.72,3.59,15.64,0.57
801040,黑色金属,2013/5/27 0:00,1776.89,1777.42,1765.46,1770.61,2.76,12.74,-0.54
